x,T,Ybar.Liq,p,rho,U_0,U_1,U_2
0.129375,298.0000012,1,100005.3581,1000.048398,0.9999912536,0,0
0.130625,298.0000012,1,100005.4126,1000.048398,0.9999912384,0,0
0.131875,298.0000012,1,100005.4671,1000.048398,0.999991223,0,0
0.133125,298.0000013,1,100005.5218,1000.048398,0.9999912075,0,0
0.134375,298.0000013,1,100005.5765,1000.048398,0.9999911918,0,0
0.135625,298.0000013,1,100005.6312,1000.048398,0.999991176,0,0
0.136875,298.0000013,1,100005.6861,1000.048398,0.99999116,0,0
0.138125,298.0000013,1,100005.7411,1000.048398,0.9999911438,0,0
0.139375,298.0000013,1,100005.7961,1000.048398,0.9999911275,0,0
0.140625,298.0000013,1,100005.8512,1000.048398,0.9999911111,0,0
0.141875,298.0000013,1,100005.9064,1000.048398,0.9999910945,0,0
0.143125,298.0000014,1,100005.9617,1000.048398,0.9999910777,0,0
0.144375,298.0000014,1,100006.0171,1000.048398,0.9999910608,0,0
0.145625,298.0000014,1,100006.0725,1000.048398,0.9999910438,0,0
0.146875,298.0000014,1,100006.1281,1000.048398,0.9999910266,0,0
0.148125,298.0000014,1,100006.1837,1000.048398,0.9999910092,0,0
0.149375,298.0000014,1,100006.2394,1000.048398,0.9999909917,0,0
0.150625,298.0000014,1,100006.2953,1000.048398,0.999990974,0,0
0.151875,298.0000014,1,100006.3512,1000.048398,0.9999909562,0,0
0.153125,298.0000015,1,100006.4072,1000.048398,0.9999909382,0,0
0.154375,298.0000015,1,100006.4633,1000.048398,0.9999909201,0,0
0.155625,298.0000015,1,100006.5195,1000.048398,0.9999909018,0,0
0.156875,298.0000015,1,100006.5757,1000.048398,0.9999908834,0,0
0.158125,298.0000015,1,100006.6321,1000.048398,0.9999908648,0,0
0.159375,298.0000015,1,100006.6886,1000.048398,0.999990846,0,0
0.160625,298.0000015,1,100006.7452,1000.048398,0.9999908271,0,0
0.161875,298.0000015,1,100006.8018,1000.048398,0.9999908081,0,0
0.163125,298.0000016,1,100006.8586,1000.048398,0.9999907888,0,0
0.164375,298.0000016,1,100006.9155,1000.048398,0.9999907695,0,0
0.165625,298.0000016,1,100006.9724,1000.048398,0.9999907499,0,0
0.166875,298.0000016,1,100007.0295,1000.048398,0.9999907303,0,0
0.168125,298.0000016,1,100007.0867,1000.048398,0.9999907104,0,0
0.169375,298.0000016,1,100007.1439,1000.048398,0.9999906904,0,0
0.170625,298.0000016,1,100007.2013,1000.048398,0.9999906703,0,0
0.171875,298.0000017,1,100007.2588,1000.048398,0.99999065,0,0
0.173125,298.0000017,1,100007.3164,1000.048398,0.9999906295,0,0
0.174375,298.0000017,1,100007.3741,1000.048399,0.9999906089,0,0
0.175625,298.0000017,1,100007.4319,1000.048399,0.9999905881,0,0
0.176875,298.0000017,1,100007.4897,1000.048399,0.9999905672,0,0
0.178125,298.0000017,1,100007.5478,1000.048399,0.9999905461,0,0
0.179375,298.0000017,1,100007.6059,1000.048399,0.9999905248,0,0
0.180625,298.0000017,1,100007.6641,1000.048399,0.9999905034,0,0
0.181875,298.0000018,1,100007.7224,1000.048399,0.9999904818,0,0
0.183125,298.0000018,1,100007.7809,1000.048399,0.9999904601,0,0
0.184375,298.0000018,1,100007.8394,1000.048399,0.9999904382,0,0
0.185625,298.0000018,1,100007.8981,1000.048399,0.9999904161,0,0
0.186875,298.0000018,1,100007.9569,1000.048399,0.9999903939,0,0
0.188125,298.0000018,1,100008.0158,1000.048399,0.9999903716,0,0
0.189375,298.0000018,1,100008.0748,1000.048399,0.999990349,0,0
0.190625,298.0000019,1,100008.1339,1000.048399,0.9999903264,0,0
0.191875,298.0000019,1,100008.1931,1000.048399,0.9999903035,0,0
0.193125,298.0000019,1,100008.2525,1000.048399,0.9999902805,0,0
0.194375,298.0000019,1,100008.312,1000.048399,0.9999902573,0,0
0.195625,298.0000019,1,100008.3716,1000.048399,0.999990234,0,0
0.196875,298.0000019,1,100008.4313,1000.048399,0.9999902105,0,0
0.198125,298.0000019,1,100008.4911,1000.048399,0.9999901868,0,0
0.199375,298.0000019,1,100008.5511,1000.048399,0.999990163,0,0
0.200625,298.000002,1,100008.6112,1000.048399,0.999990139,0,0
0.201875,298.000002,1,100008.6713,1000.048399,0.9999901149,0,0
0.203125,298.000002,1,100008.7317,1000.048399,0.9999900906,0,0
0.204375,298.000002,1,100008.7921,1000.048399,0.9999900661,0,0
0.205625,298.000002,1,100008.8527,1000.048399,0.9999900415,0,0
0.206875,298.000002,1,100008.9134,1000.048399,0.9999900167,0,0
0.208125,298.000002,1,100008.9742,1000.048399,0.9999899918,0,0
0.209375,298.0000021,1,100009.0352,1000.048399,0.9999899666,0,0
0.210625,298.0000021,1,100009.0962,1000.048399,0.9999899414,0,0
0.211875,298.0000021,1,100009.1574,1000.048399,0.9999899159,0,0
0.213125,298.0000021,1,100009.2188,1000.048399,0.9999898903,0,0
0.214375,298.0000021,1,100009.2802,1000.048399,0.9999898645,0,0
0.215625,298.0000021,1,100009.3418,1000.048399,0.9999898386,0,0
0.216875,298.0000021,1,100009.4036,1000.048399,0.9999898125,0,0
0.218125,298.0000022,1,100009.4654,1000.0484,0.9999897862,0,0
0.219375,298.0000022,1,100009.5274,1000.0484,0.9999897597,0,0
0.220625,298.0000022,1,100009.5896,1000.0484,0.9999897331,0,0
0.221875,298.0000022,1,100009.6518,1000.0484,0.9999897064,0,0
0.223125,298.0000022,1,100009.7142,1000.0484,0.9999896794,0,0
0.224375,298.0000022,1,100009.7768,1000.0484,0.9999896523,0,0
0.225625,298.0000022,1,100009.8394,1000.0484,0.9999896251,0,0
0.226875,298.0000023,1,100009.9023,1000.0484,0.9999895976,0,0
0.228125,298.0000023,1,100009.9652,1000.0484,0.99998957,0,0
0.229375,298.0000023,1,100010.0283,1000.0484,0.9999895422,0,0
0.230625,298.0000023,1,100010.0915,1000.0484,0.9999895143,0,0
0.231875,298.0000023,1,100010.1549,1000.0484,0.9999894862,0,0
0.233125,298.0000023,1,100010.2184,1000.0484,0.9999894579,0,0
0.234375,298.0000023,1,100010.2821,1000.0484,0.9999894294,0,0
0.235625,298.0000024,1,100010.3459,1000.0484,0.9999894008,0,0
0.236875,298.0000024,1,100010.4098,1000.0484,0.999989372,0,0
0.238125,298.0000024,1,100010.4739,1000.0484,0.9999893431,0,0
0.239375,298.0000024,1,100010.5382,1000.0484,0.9999893139,0,0
0.240625,298.0000024,1,100010.6026,1000.0484,0.9999892846,0,0
0.241875,298.0000024,1,100010.6671,1000.0484,0.9999892552,0,0
0.243125,298.0000024,1,100010.7318,1000.0484,0.9999892255,0,0
0.244375,298.0000025,1,100010.7966,1000.0484,0.9999891957,0,0
0.245625,298.0000025,1,100010.8616,1000.0484,0.9999891657,0,0
0.246875,298.0000025,1,100010.9267,1000.0484,0.9999891356,0,0
0.248125,298.0000025,1,100010.992,1000.0484,0.9999891052,0,0
0.249375,298.0000025,1,100011.0575,1000.0484,0.9999890747,0,0
0.250625,298.0000025,1,100011.1231,1000.0484,0.9999890441,0,0
0.251875,298.0000025,1,100011.1888,1000.0484,0.9999890132,0,0
0.253125,298.0000026,1,100011.2547,1000.0484,0.9999889822,0,0
0.254375,298.0000026,1,100011.3208,1000.0484,0.999988951,0,0
0.255625,298.0000026,1,100011.387,1000.0484,0.9999889196,0,0
0.256875,298.0000026,1,100011.4534,1000.0484,0.9999888881,0,0
0.258125,298.0000026,1,100011.5199,1000.048401,0.9999888564,0,0
0.259375,298.0000026,1,100011.5866,1000.048401,0.9999888245,0,0
0.260625,298.0000026,1,100011.6534,1000.048401,0.9999887924,0,0
0.261875,298.0000027,1,100011.7205,1000.048401,0.9999887602,0,0
0.263125,298.0000027,1,100011.7876,1000.048401,0.9999887277,0,0
0.264375,298.0000027,1,100011.855,1000.048401,0.9999886951,0,0
0.265625,298.0000027,1,100011.9225,1000.048401,0.9999886624,0,0
0.266875,298.0000027,1,100011.9901,1000.048401,0.9999886294,0,0
0.268125,298.0000027,1,100012.058,1000.048401,0.9999885963,0,0
0.269375,298.0000028,1,100012.126,1000.048401,0.999988563,0,0
0.270625,298.0000028,1,100012.1941,1000.048401,0.9999885295,0,0
0.271875,298.0000028,1,100012.2625,1000.048401,0.9999884959,0,0
0.273125,298.0000028,1,100012.331,1000.048401,0.999988462,0,0
0.274375,298.0000028,1,100012.3996,1000.048401,0.999988428,0,0
0.275625,298.0000028,1,100012.4685,1000.048401,0.9999883938,0,0
0.276875,298.0000029,1,100012.5375,1000.048401,0.9999883594,0,0
0.278125,298.0000029,1,100012.6067,1000.048401,0.9999883249,0,0
0.279375,298.0000029,1,100012.676,1000.048401,0.9999882902,0,0
0.280625,298.0000029,1,100012.7455,1000.048401,0.9999882552,0,0
0.281875,298.0000029,1,100012.8152,1000.048401,0.9999882201,0,0
0.283125,298.0000029,1,100012.8851,1000.048401,0.9999881849,0,0
0.284375,298.0000029,1,100012.9552,1000.048401,0.9999881494,0,0
0.285625,298.000003,1,100013.0254,1000.048401,0.9999881138,0,0
0.286875,298.000003,1,100013.0958,1000.048401,0.9999880779,0,0
0.288125,298.000003,1,100013.1664,1000.048401,0.9999880419,0,0
0.289375,298.000003,1,100013.2371,1000.048401,0.9999880058,0,0
0.290625,298.000003,1,100013.3081,1000.048401,0.9999879694,0,0
0.291875,298.000003,1,100013.3792,1000.048401,0.9999879328,0,0
0.293125,298.0000031,1,100013.4505,1000.048401,0.9999878961,0,0
0.294375,298.0000031,1,100013.522,1000.048401,0.9999878592,0,0
0.295625,298.0000031,1,100013.5937,1000.048402,0.9999878221,0,0
0.296875,298.0000031,1,100013.6655,1000.048402,0.9999877848,0,0
0.298125,298.0000031,1,100013.7376,1000.048402,0.9999877473,0,0
0.299375,298.0000031,1,100013.8098,1000.048402,0.9999877097,0,0
0.300625,298.0000032,1,100013.8822,1000.048402,0.9999876718,0,0
0.301875,298.0000032,1,100013.9548,1000.048402,0.9999876338,0,0
0.303125,298.0000032,1,100014.0276,1000.048402,0.9999875956,0,0
0.304375,298.0000032,1,100014.1005,1000.048402,0.9999875572,0,0
0.305625,298.0000032,1,100014.1737,1000.048402,0.9999875186,0,0
0.306875,298.0000032,1,100014.2471,1000.048402,0.9999874798,0,0
0.308125,298.0000033,1,100014.3206,1000.048402,0.9999874408,0,0
0.309375,298.0000033,1,100014.3944,1000.048402,0.9999874017,0,0
0.310625,298.0000033,1,100014.4683,1000.048402,0.9999873623,0,0
0.311875,298.0000033,1,100014.5424,1000.048402,0.9999873228,0,0
0.313125,298.0000033,1,100014.6167,1000.048402,0.9999872831,0,0
0.314375,298.0000033,1,100014.6913,1000.048402,0.9999872432,0,0
0.315625,298.0000034,1,100014.766,1000.048402,0.9999872031,0,0
0.316875,298.0000034,1,100014.8409,1000.048402,0.9999871628,0,0
0.318125,298.0000034,1,100014.916,1000.048402,0.9999871223,0,0
0.319375,298.0000034,1,100014.9913,1000.048402,0.9999870816,0,0
0.320625,298.0000034,1,100015.0668,1000.048402,0.9999870407,0,0
0.321875,298.0000034,1,100015.1425,1000.048402,0.9999869997,0,0
0.323125,298.0000035,1,100015.2184,1000.048402,0.9999869584,0,0
0.324375,298.0000035,1,100015.2945,1000.048402,0.999986917,0,0
0.325625,298.0000035,1,100015.3709,1000.048402,0.9999868753,0,0
0.326875,298.0000035,1,100015.4474,1000.048402,0.9999868335,0,0
0.328125,298.0000035,1,100015.5241,1000.048402,0.9999867915,0,0
0.329375,298.0000035,1,100015.601,1000.048402,0.9999867493,0,0
0.330625,298.0000036,1,100015.6782,1000.048403,0.9999867068,0,0
0.331875,298.0000036,1,100015.7555,1000.048403,0.9999866642,0,0
0.333125,298.0000036,1,100015.8331,1000.048403,0.9999866214,0,0
0.334375,298.0000036,1,100015.9108,1000.048403,0.9999865784,0,0
0.335625,298.0000036,1,100015.9888,1000.048403,0.9999865352,0,0
0.336875,298.0000037,1,100016.067,1000.048403,0.9999864919,0,0
0.338125,298.0000037,1,100016.1454,1000.048403,0.9999864483,0,0
0.339375,298.0000037,1,100016.224,1000.048403,0.9999864045,0,0
0.340625,298.0000037,1,100016.3028,1000.048403,0.9999863605,0,0
0.341875,298.0000037,1,100016.3819,1000.048403,0.9999863163,0,0
0.343125,298.0000037,1,100016.4611,1000.048403,0.9999862719,0,0
0.344375,298.0000038,1,100016.5406,1000.048403,0.9999862273,0,0
0.345625,298.0000038,1,100016.6203,1000.048403,0.9999861826,0,0
0.346875,298.0000038,1,100016.7002,1000.048403,0.9999861376,0,0
0.348125,298.0000038,1,100016.7803,1000.048403,0.9999860924,0,0
0.349375,298.0000038,1,100016.8607,1000.048403,0.999986047,0,0
0.350625,298.0000039,1,100016.9412,1000.048403,0.9999860015,0,0
0.351875,298.0000039,1,100017.022,1000.048403,0.9999859557,0,0
0.353125,298.0000039,1,100017.103,1000.048403,0.9999859097,0,0
0.354375,298.0000039,1,100017.1843,1000.048403,0.9999858635,0,0
0.355625,298.0000039,1,100017.2657,1000.048403,0.9999858171,0,0
0.356875,298.0000039,1,100017.3474,1000.048403,0.9999857705,0,0
0.358125,298.000004,1,100017.4293,1000.048403,0.9999857237,0,0
0.359375,298.000004,1,100017.5114,1000.048403,0.9999856767,0,0
0.360625,298.000004,1,100017.5938,1000.048403,0.9999856295,0,0
0.361875,298.000004,1,100017.6764,1000.048403,0.9999855821,0,0
0.363125,298.000004,1,100017.7592,1000.048404,0.9999855345,0,0
0.364375,298.0000041,1,100017.8422,1000.048404,0.9999854867,0,0
0.365625,298.0000041,1,100017.9255,1000.048404,0.9999854387,0,0
0.366875,298.0000041,1,100018.009,1000.048404,0.9999853905,0,0
0.368125,298.0000041,1,100018.0928,1000.048404,0.999985342,0,0
0.369375,298.0000041,1,100018.1767,1000.048404,0.9999852934,0,0
0.370625,298.0000042,1,100018.261,1000.048404,0.9999852445,0,0
0.371875,298.0000042,1,100018.3454,1000.048404,0.9999851955,0,0
0.373125,298.0000042,1,100018.4301,1000.048404,0.9999851462,0,0
0.374375,298.0000042,1,100018.515,1000.048404,0.9999850968,0,0
0.375625,298.0000042,1,100018.6002,1000.048404,0.9999850471,0,0
0.376875,298.0000042,1,100018.6856,1000.048404,0.9999849972,0,0
0.378125,298.0000043,1,100018.7712,1000.048404,0.9999849471,0,0
0.379375,298.0000043,1,100018.8571,1000.048404,0.9999848968,0,0
0.380625,298.0000043,1,100018.9432,1000.048404,0.9999848462,0,0
0.381875,298.0000043,1,100019.0295,1000.048404,0.9999847955,0,0
0.383125,298.0000043,1,100019.1161,1000.048404,0.9999847446,0,0
0.384375,298.0000044,1,100019.203,1000.048404,0.9999846934,0,0
0.385625,298.0000044,1,100019.2901,1000.048404,0.999984642,0,0
0.386875,298.0000044,1,100019.3774,1000.048404,0.9999845905,0,0
0.388125,298.0000044,1,100019.465,1000.048404,0.9999845387,0,0
0.389375,298.0000044,1,100019.5528,1000.048404,0.9999844867,0,0
0.390625,298.0000045,1,100019.6409,1000.048404,0.9999844344,0,0
0.391875,298.0000045,1,100019.7292,1000.048404,0.999984382,0,0
0.393125,298.0000045,1,100019.8178,1000.048405,0.9999843293,0,0
0.394375,298.0000045,1,100019.9066,1000.048405,0.9999842765,0,0
0.395625,298.0000045,1,100019.9957,1000.048405,0.9999842234,0,0
0.396875,298.0000046,1,100020.085,1000.048405,0.9999841701,0,0
0.398125,298.0000046,1,100020.1746,1000.048405,0.9999841166,0,0
0.399375,298.0000046,1,100020.2645,1000.048405,0.9999840628,0,0
0.400625,298.0000046,1,100020.3546,1000.048405,0.9999840089,0,0
0.401875,298.0000046,1,100020.4449,1000.048405,0.9999839547,0,0
0.403125,298.0000047,1,100020.5355,1000.048405,0.9999839003,0,0
0.404375,298.0000047,1,100020.6264,1000.048405,0.9999838457,0,0
0.405625,298.0000047,1,100020.7175,1000.048405,0.9999837909,0,0
0.406875,298.0000047,1,100020.8089,1000.048405,0.9999837358,0,0
0.408125,298.0000048,1,100020.9006,1000.048405,0.9999836806,0,0
0.409375,298.0000048,1,100020.9925,1000.048405,0.9999836251,0,0
0.410625,298.0000048,1,100021.0846,1000.048405,0.9999835694,0,0
0.411875,298.0000048,1,100021.1771,1000.048405,0.9999835134,0,0
0.413125,298.0000048,1,100021.2698,1000.048405,0.9999834573,0,0
0.414375,298.0000049,1,100021.3627,1000.048405,0.9999834009,0,0
0.415625,298.0000049,1,100021.456,1000.048405,0.9999833443,0,0
0.416875,298.0000049,1,100021.5495,1000.048405,0.9999832875,0,0
0.418125,298.0000049,1,100021.6432,1000.048405,0.9999832304,0,0
0.419375,298.0000049,1,100021.7373,1000.048405,0.9999831732,0,0
0.420625,298.000005,1,100021.8316,1000.048405,0.9999831157,0,0
0.421875,298.000005,1,100021.9261,1000.048406,0.999983058,0,0
0.423125,298.000005,1,100022.021,1000.048406,0.999983,0,0
0.424375,298.000005,1,100022.1161,1000.048406,0.9999829418,0,0
0.425625,298.000005,1,100022.2115,1000.048406,0.9999828834,0,0
0.426875,298.0000051,1,100022.3072,1000.048406,0.9999828248,0,0
0.428125,298.0000051,1,100022.4031,1000.048406,0.999982766,0,0
0.429375,298.0000051,1,100022.4993,1000.048406,0.9999827069,0,0
0.430625,298.0000051,1,100022.5958,1000.048406,0.9999826476,0,0
0.431875,298.0000052,1,100022.6926,1000.048406,0.999982588,0,0
0.433125,298.0000052,1,100022.7896,1000.048406,0.9999825282,0,0
0.434375,298.0000052,1,100022.887,1000.048406,0.9999824682,0,0
0.435625,298.0000052,1,100022.9846,1000.048406,0.999982408,0,0
0.436875,298.0000052,1,100023.0825,1000.048406,0.9999823476,0,0
0.438125,298.0000053,1,100023.1806,1000.048406,0.9999822869,0,0
0.439375,298.0000053,1,100023.2791,1000.048406,0.9999822259,0,0
0.440625,298.0000053,1,100023.3778,1000.048406,0.9999821648,0,0
0.441875,298.0000053,1,100023.4768,1000.048406,0.9999821034,0,0
0.443125,298.0000054,1,100023.5762,1000.048406,0.9999820418,0,0
0.444375,298.0000054,1,100023.6757,1000.048406,0.9999819799,0,0
0.445625,298.0000054,1,100023.7756,1000.048406,0.9999819178,0,0
0.446875,298.0000054,1,100023.8758,1000.048406,0.9999818555,0,0
0.448125,298.0000054,1,100023.9763,1000.048407,0.9999817929,0,0
0.449375,298.0000055,1,100024.077,1000.048407,0.9999817301,0,0
0.450625,298.0000055,1,100024.1781,1000.048407,0.9999816671,0,0
0.451875,298.0000055,1,100024.2794,1000.048407,0.9999816038,0,0
0.453125,298.0000055,1,100024.381,1000.048407,0.9999815403,0,0
0.454375,298.0000056,1,100024.4829,1000.048407,0.9999814766,0,0
0.455625,298.0000056,1,100024.5852,1000.048407,0.9999814126,0,0
0.456875,298.0000056,1,100024.6877,1000.048407,0.9999813484,0,0
0.458125,298.0000056,1,100024.7905,1000.048407,0.9999812839,0,0
0.459375,298.0000057,1,100024.8936,1000.048407,0.9999812192,0,0
0.460625,298.0000057,1,100024.997,1000.048407,0.9999811542,0,0
0.461875,298.0000057,1,100025.1007,1000.048407,0.9999810891,0,0
0.463125,298.0000057,1,100025.2047,1000.048407,0.9999810236,0,0
0.464375,298.0000058,1,100025.309,1000.048407,0.999980958,0,0
0.465625,298.0000058,1,100025.4136,1000.048407,0.9999808921,0,0
0.466875,298.0000058,1,100025.5185,1000.048407,0.9999808259,0,0
0.468125,298.0000058,1,100025.6237,1000.048407,0.9999807595,0,0
0.469375,298.0000058,1,100025.7292,1000.048407,0.9999806929,0,0
0.470625,298.0000059,1,100025.8351,1000.048407,0.999980626,0,0
0.471875,298.0000059,1,100025.9412,1000.048407,0.9999805589,0,0
0.473125,298.0000059,1,100026.0476,1000.048408,0.9999804915,0,0
0.474375,298.0000059,1,100026.1544,1000.048408,0.9999804239,0,0
0.475625,298.000006,1,100026.2614,1000.048408,0.999980356,0,0
0.476875,298.000006,1,100026.3688,1000.048408,0.9999802879,0,0
0.478125,298.000006,1,100026.4765,1000.048408,0.9999802196,0,0
0.479375,298.000006,1,100026.5845,1000.048408,0.999980151,0,0
0.480625,298.0000061,1,100026.6928,1000.048408,0.9999800821,0,0
0.481875,298.0000061,1,100026.8014,1000.048408,0.999980013,0,0
0.483125,298.0000061,1,100026.9103,1000.048408,0.9999799437,0,0
0.484375,298.0000061,1,100027.0195,1000.048408,0.9999798741,0,0
0.485625,298.0000062,1,100027.1291,1000.048408,0.9999798042,0,0
0.486875,298.0000062,1,100027.239,1000.048408,0.9999797341,0,0
0.488125,298.0000062,1,100027.3492,1000.048408,0.9999796638,0,0
