x,T,Ybar.Liq,p,rho,U_0,U_1,U_2
0.086875,297.9999943,1,99974.79821,1000.048383,1.000190711,0,0
0.088125,297.9999942,1,99974.46092,1000.048383,1.00019068,0,0
0.089375,297.9999941,1,99974.12367,1000.048382,1.00019065,0,0
0.090625,297.999994,1,99973.78644,1000.048382,1.000190618,0,0
0.091875,297.999994,1,99973.44925,1000.048382,1.000190586,0,0
0.093125,297.9999939,1,99973.11209,1000.048382,1.000190554,0,0
0.094375,297.9999938,1,99972.77496,1000.048382,1.000190521,0,0
0.095625,297.9999937,1,99972.43786,1000.048382,1.000190488,0,0
0.096875,297.9999937,1,99972.10079,1000.048381,1.000190455,0,0
0.098125,297.9999936,1,99971.76376,1000.048381,1.00019042,0,0
0.099375,297.9999935,1,99971.42676,1000.048381,1.000190386,0,0
0.100625,297.9999934,1,99971.08979,1000.048381,1.000190351,0,0
0.101875,297.9999934,1,99970.75285,1000.048381,1.000190316,0,0
0.103125,297.9999933,1,99970.41595,1000.048381,1.00019028,0,0
0.104375,297.9999932,1,99970.07907,1000.04838,1.000190244,0,0
0.105625,297.9999931,1,99969.74223,1000.04838,1.000190207,0,0
0.106875,297.999993,1,99969.40543,1000.04838,1.000190171,0,0
0.108125,297.999993,1,99969.06865,1000.04838,1.000190133,0,0
0.109375,297.9999929,1,99968.73191,1000.04838,1.000190095,0,0
0.110625,297.9999928,1,99968.3952,1000.04838,1.000190057,0,0
0.111875,297.9999927,1,99968.05853,1000.048379,1.000190019,0,0
0.113125,297.9999927,1,99967.72189,1000.048379,1.000189979,0,0
0.114375,297.9999926,1,99967.38528,1000.048379,1.00018994,0,0
0.115625,297.9999925,1,99967.04871,1000.048379,1.0001899,0,0
0.116875,297.9999924,1,99966.71216,1000.048379,1.00018986,0,0
0.118125,297.9999924,1,99966.37566,1000.048379,1.000189819,0,0
0.119375,297.9999923,1,99966.03918,1000.048378,1.000189778,0,0
0.120625,297.9999922,1,99965.70274,1000.048378,1.000189736,0,0
0.121875,297.9999921,1,99965.36634,1000.048378,1.000189694,0,0
0.123125,297.9999921,1,99965.02997,1000.048378,1.000189652,0,0
0.124375,297.999992,1,99964.69363,1000.048378,1.000189609,0,0
0.125625,297.9999919,1,99964.35733,1000.048378,1.000189565,0,0
0.126875,297.9999918,1,99964.02106,1000.048378,1.000189522,0,0
0.128125,297.9999917,1,99963.68483,1000.048377,1.000189478,0,0
0.129375,297.9999917,1,99963.34863,1000.048377,1.000189433,0,0
0.130625,297.9999916,1,99963.01246,1000.048377,1.000189388,0,0
0.131875,297.9999915,1,99962.67633,1000.048377,1.000189343,0,0
0.133125,297.9999914,1,99962.34024,1000.048377,1.000189297,0,0
0.134375,297.9999914,1,99962.00418,1000.048377,1.000189251,0,0
0.135625,297.9999913,1,99961.66816,1000.048376,1.000189204,0,0
0.136875,297.9999912,1,99961.33217,1000.048376,1.000189157,0,0
0.138125,297.9999911,1,99960.99622,1000.048376,1.00018911,0,0
0.139375,297.9999911,1,99960.66031,1000.048376,1.000189061,0,0
0.140625,297.999991,1,99960.32443,1000.048376,1.000189013,0,0
0.141875,297.9999909,1,99959.98858,1000.048376,1.000188965,0,0
0.143125,297.9999908,1,99959.65277,1000.048375,1.000188915,0,0
0.144375,297.9999908,1,99959.317,1000.048375,1.000188866,0,0
0.145625,297.9999907,1,99958.98127,1000.048375,1.000188816,0,0
0.146875,297.9999906,1,99958.64557,1000.048375,1.000188765,0,0
0.148125,297.9999905,1,99958.30991,1000.048375,1.000188715,0,0
0.149375,297.9999904,1,99957.97428,1000.048375,1.000188663,0,0
0.150625,297.9999904,1,99957.63869,1000.048374,1.000188611,0,0
0.151875,297.9999903,1,99957.30314,1000.048374,1.000188559,0,0
0.153125,297.9999902,1,99956.96763,1000.048374,1.000188507,0,0
0.154375,297.9999901,1,99956.63215,1000.048374,1.000188454,0,0
0.155625,297.9999901,1,99956.29671,1000.048374,1.000188401,0,0
0.156875,297.99999,1,99955.96131,1000.048374,1.000188347,0,0
0.158125,297.9999899,1,99955.62595,1000.048373,1.000188293,0,0
0.159375,297.9999898,1,99955.29062,1000.048373,1.000188238,0,0
0.160625,297.9999898,1,99954.95533,1000.048373,1.000188183,0,0
0.161875,297.9999897,1,99954.62008,1000.048373,1.000188128,0,0
0.163125,297.9999896,1,99954.28487,1000.048373,1.000188072,0,0
0.164375,297.9999895,1,99953.9497,1000.048373,1.000188015,0,0
0.165625,297.9999895,1,99953.61457,1000.048372,1.000187959,0,0
0.166875,297.9999894,1,99953.27947,1000.048372,1.000187902,0,0
0.168125,297.9999893,1,99952.94441,1000.048372,1.000187844,0,0
0.169375,297.9999892,1,99952.6094,1000.048372,1.000187786,0,0
0.170625,297.9999892,1,99952.27442,1000.048372,1.000187728,0,0
0.171875,297.9999891,1,99951.93948,1000.048372,1.000187669,0,0
0.173125,297.999989,1,99951.60458,1000.048372,1.00018761,0,0
0.174375,297.9999889,1,99951.26972,1000.048371,1.00018755,0,0
0.175625,297.9999888,1,99950.9349,1000.048371,1.00018749,0,0
0.176875,297.9999888,1,99950.60011,1000.048371,1.00018743,0,0
0.178125,297.9999887,1,99950.26537,1000.048371,1.000187369,0,0
0.179375,297.9999886,1,99949.93067,1000.048371,1.000187308,0,0
0.180625,297.9999885,1,99949.59601,1000.048371,1.000187246,0,0
0.181875,297.9999885,1,99949.26139,1000.04837,1.000187184,0,0
0.183125,297.9999884,1,99948.92681,1000.04837,1.000187122,0,0
0.184375,297.9999883,1,99948.59227,1000.04837,1.000187059,0,0
0.185625,297.9999882,1,99948.25777,1000.04837,1.000186996,0,0
0.186875,297.9999882,1,99947.92332,1000.04837,1.000186932,0,0
0.188125,297.9999881,1,99947.5889,1000.04837,1.000186868,0,0
0.189375,297.999988,1,99947.25453,1000.048369,1.000186803,0,0
0.190625,297.9999879,1,99946.92019,1000.048369,1.000186738,0,0
0.191875,297.9999879,1,99946.5859,1000.048369,1.000186673,0,0
0.193125,297.9999878,1,99946.25165,1000.048369,1.000186607,0,0
0.194375,297.9999877,1,99945.91744,1000.048369,1.000186541,0,0
0.195625,297.9999876,1,99945.58328,1000.048369,1.000186474,0,0
0.196875,297.9999876,1,99945.24915,1000.048368,1.000186407,0,0
0.198125,297.9999875,1,99944.91507,1000.048368,1.00018634,0,0
0.199375,297.9999874,1,99944.58103,1000.048368,1.000186272,0,0
0.200625,297.9999873,1,99944.24703,1000.048368,1.000186204,0,0
0.201875,297.9999873,1,99943.91308,1000.048368,1.000186135,0,0
0.203125,297.9999872,1,99943.57917,1000.048368,1.000186066,0,0
0.204375,297.9999871,1,99943.2453,1000.048367,1.000185997,0,0
0.205625,297.999987,1,99942.91148,1000.048367,1.000185927,0,0
0.206875,297.9999869,1,99942.5777,1000.048367,1.000185857,0,0
0.208125,297.9999869,1,99942.24396,1000.048367,1.000185786,0,0
0.209375,297.9999868,1,99941.91026,1000.048367,1.000185715,0,0
0.210625,297.9999867,1,99941.57661,1000.048367,1.000185644,0,0
0.211875,297.9999866,1,99941.24301,1000.048366,1.000185572,0,0
0.213125,297.9999866,1,99940.90945,1000.048366,1.0001855,0,0
0.214375,297.9999865,1,99940.57593,1000.048366,1.000185427,0,0
0.215625,297.9999864,1,99940.24246,1000.048366,1.000185354,0,0
0.216875,297.9999863,1,99939.90903,1000.048366,1.00018528,0,0
0.218125,297.9999863,1,99939.57564,1000.048366,1.000185206,0,0
0.219375,297.9999862,1,99939.2423,1000.048366,1.000185132,0,0
0.220625,297.9999861,1,99938.90901,1000.048365,1.000185057,0,0
0.221875,297.999986,1,99938.57576,1000.048365,1.000184982,0,0
0.223125,297.999986,1,99938.24256,1000.048365,1.000184907,0,0
0.224375,297.9999859,1,99937.9094,1000.048365,1.000184831,0,0
0.225625,297.9999858,1,99937.57629,1000.048365,1.000184755,0,0
0.226875,297.9999857,1,99937.24322,1000.048365,1.000184678,0,0
0.228125,297.9999857,1,99936.9102,1000.048364,1.000184601,0,0
0.229375,297.9999856,1,99936.57723,1000.048364,1.000184523,0,0
0.230625,297.9999855,1,99936.2443,1000.048364,1.000184445,0,0
0.231875,297.9999854,1,99935.91142,1000.048364,1.000184367,0,0
0.233125,297.9999854,1,99935.57859,1000.048364,1.000184288,0,0
0.234375,297.9999853,1,99935.2458,1000.048364,1.000184209,0,0
0.235625,297.9999852,1,99934.91306,1000.048363,1.00018413,0,0
0.236875,297.9999851,1,99934.58037,1000.048363,1.00018405,0,0
0.238125,297.9999851,1,99934.24772,1000.048363,1.000183969,0,0
0.239375,297.999985,1,99933.91512,1000.048363,1.000183889,0,0
0.240625,297.9999849,1,99933.58257,1000.048363,1.000183807,0,0
0.241875,297.9999848,1,99933.25007,1000.048363,1.000183726,0,0
0.243125,297.9999848,1,99932.91762,1000.048362,1.000183644,0,0
0.244375,297.9999847,1,99932.58521,1000.048362,1.000183562,0,0
0.245625,297.9999846,1,99932.25285,1000.048362,1.000183479,0,0
0.246875,297.9999845,1,99931.92054,1000.048362,1.000183396,0,0
0.248125,297.9999845,1,99931.58828,1000.048362,1.000183312,0,0
0.249375,297.9999844,1,99931.25607,1000.048362,1.000183229,0,0
0.250625,297.9999843,1,99930.92391,1000.048362,1.000183144,0,0
0.251875,297.9999842,1,99930.59179,1000.048361,1.00018306,0,0
0.253125,297.9999842,1,99930.25973,1000.048361,1.000182975,0,0
0.254375,297.9999841,1,99929.92771,1000.048361,1.000182889,0,0
0.255625,297.999984,1,99929.59575,1000.048361,1.000182803,0,0
0.256875,297.9999839,1,99929.26383,1000.048361,1.000182717,0,0
0.258125,297.9999838,1,99928.93196,1000.048361,1.00018263,0,0
0.259375,297.9999838,1,99928.60015,1000.04836,1.000182543,0,0
0.260625,297.9999837,1,99928.26838,1000.04836,1.000182456,0,0
0.261875,297.9999836,1,99927.93667,1000.04836,1.000182368,0,0
0.263125,297.9999835,1,99927.605,1000.04836,1.00018228,0,0
0.264375,297.9999835,1,99927.27339,1000.04836,1.000182191,0,0
0.265625,297.9999834,1,99926.94183,1000.04836,1.000182102,0,0
0.266875,297.9999833,1,99926.61032,1000.048359,1.000182013,0,0
0.268125,297.9999832,1,99926.27886,1000.048359,1.000181923,0,0
0.269375,297.9999832,1,99925.94745,1000.048359,1.000181833,0,0
0.270625,297.9999831,1,99925.61609,1000.048359,1.000181742,0,0
0.271875,297.999983,1,99925.28479,1000.048359,1.000181651,0,0
0.273125,297.9999829,1,99924.95353,1000.048359,1.00018156,0,0
0.274375,297.9999829,1,99924.62233,1000.048358,1.000181468,0,0
0.275625,297.9999828,1,99924.29118,1000.048358,1.000181376,0,0
0.276875,297.9999827,1,99923.96009,1000.048358,1.000181284,0,0
0.278125,297.9999826,1,99923.62904,1000.048358,1.000181191,0,0
0.279375,297.9999826,1,99923.29805,1000.048358,1.000181098,0,0
0.280625,297.9999825,1,99922.96712,1000.048358,1.000181004,0,0
0.281875,297.9999824,1,99922.63623,1000.048357,1.00018091,0,0
0.283125,297.9999823,1,99922.3054,1000.048357,1.000180816,0,0
0.284375,297.9999823,1,99921.97462,1000.048357,1.000180721,0,0
0.285625,297.9999822,1,99921.6439,1000.048357,1.000180626,0,0
0.286875,297.9999821,1,99921.31323,1000.048357,1.00018053,0,0
0.288125,297.999982,1,99920.98261,1000.048357,1.000180434,0,0
0.289375,297.999982,1,99920.65205,1000.048357,1.000180338,0,0
0.290625,297.9999819,1,99920.32154,1000.048356,1.000180241,0,0
0.291875,297.9999818,1,99919.99109,1000.048356,1.000180144,0,0
0.293125,297.9999817,1,99919.66069,1000.048356,1.000180046,0,0
0.294375,297.9999817,1,99919.33035,1000.048356,1.000179949,0,0
0.295625,297.9999816,1,99919.00006,1000.048356,1.00017985,0,0
0.296875,297.9999815,1,99918.66983,1000.048356,1.000179752,0,0
0.298125,297.9999814,1,99918.33965,1000.048355,1.000179653,0,0
0.299375,297.9999814,1,99918.00953,1000.048355,1.000179553,0,0
0.300625,297.9999813,1,99917.67946,1000.048355,1.000179453,0,0
0.301875,297.9999812,1,99917.34945,1000.048355,1.000179353,0,0
0.303125,297.9999811,1,99917.0195,1000.048355,1.000179253,0,0
0.304375,297.9999811,1,99916.6896,1000.048355,1.000179152,0,0
0.305625,297.999981,1,99916.35976,1000.048354,1.000179051,0,0
0.306875,297.9999809,1,99916.02997,1000.048354,1.000178949,0,0
0.308125,297.9999808,1,99915.70024,1000.048354,1.000178847,0,0
0.309375,297.9999808,1,99915.37057,1000.048354,1.000178745,0,0
0.310625,297.9999807,1,99915.04096,1000.048354,1.000178642,0,0
0.311875,297.9999806,1,99914.7114,1000.048354,1.000178539,0,0
0.313125,297.9999805,1,99914.3819,1000.048354,1.000178435,0,0
0.314375,297.9999805,1,99914.05246,1000.048353,1.000178331,0,0
0.315625,297.9999804,1,99913.72308,1000.048353,1.000178227,0,0
0.316875,297.9999803,1,99913.39375,1000.048353,1.000178122,0,0
0.318125,297.9999802,1,99913.06449,1000.048353,1.000178017,0,0
0.319375,297.9999802,1,99912.73528,1000.048353,1.000177912,0,0
0.320625,297.9999801,1,99912.40613,1000.048353,1.000177806,0,0
0.321875,297.99998,1,99912.07704,1000.048352,1.0001777,0,0
0.323125,297.9999799,1,99911.748,1000.048352,1.000177593,0,0
0.324375,297.9999799,1,99911.41903,1000.048352,1.000177487,0,0
0.325625,297.9999798,1,99911.09012,1000.048352,1.000177379,0,0
0.326875,297.9999797,1,99910.76126,1000.048352,1.000177272,0,0
0.328125,297.9999796,1,99910.43247,1000.048352,1.000177164,0,0
0.329375,297.9999796,1,99910.10373,1000.048351,1.000177055,0,0
0.330625,297.9999795,1,99909.77506,1000.048351,1.000176947,0,0
0.331875,297.9999794,1,99909.44644,1000.048351,1.000176838,0,0
0.333125,297.9999793,1,99909.11789,1000.048351,1.000176728,0,0
0.334375,297.9999793,1,99908.78939,1000.048351,1.000176618,0,0
0.335625,297.9999792,1,99908.46096,1000.048351,1.000176508,0,0
0.336875,297.9999791,1,99908.13259,1000.04835,1.000176398,0,0
0.338125,297.999979,1,99907.80427,1000.04835,1.000176287,0,0
0.339375,297.999979,1,99907.47602,1000.04835,1.000176175,0,0
0.340625,297.9999789,1,99907.14784,1000.04835,1.000176064,0,0
0.341875,297.9999788,1,99906.81971,1000.04835,1.000175952,0,0
0.343125,297.9999787,1,99906.49164,1000.04835,1.000175839,0,0
0.344375,297.9999787,1,99906.16364,1000.04835,1.000175727,0,0
0.345625,297.9999786,1,99905.8357,1000.048349,1.000175613,0,0
0.346875,297.9999785,1,99905.50782,1000.048349,1.0001755,0,0
0.348125,297.9999785,1,99905.18,1000.048349,1.000175386,0,0
0.349375,297.9999784,1,99904.85225,1000.048349,1.000175272,0,0
0.350625,297.9999783,1,99904.52456,1000.048349,1.000175157,0,0
0.351875,297.9999782,1,99904.19693,1000.048349,1.000175043,0,0
0.353125,297.9999782,1,99903.86937,1000.048348,1.000174927,0,0
0.354375,297.9999781,1,99903.54187,1000.048348,1.000174812,0,0
0.355625,297.999978,1,99903.21443,1000.048348,1.000174696,0,0
0.356875,297.9999779,1,99902.88706,1000.048348,1.000174579,0,0
0.358125,297.9999779,1,99902.55975,1000.048348,1.000174463,0,0
0.359375,297.9999778,1,99902.2325,1000.048348,1.000174346,0,0
0.360625,297.9999777,1,99901.90532,1000.048347,1.000174228,0,0
0.361875,297.9999776,1,99901.5782,1000.048347,1.00017411,0,0
0.363125,297.9999776,1,99901.25115,1000.048347,1.000173992,0,0
0.364375,297.9999775,1,99900.92416,1000.048347,1.000173874,0,0
0.365625,297.9999774,1,99900.59724,1000.048347,1.000173755,0,0
0.366875,297.9999773,1,99900.27038,1000.048347,1.000173636,0,0
0.368125,297.9999773,1,99899.94359,1000.048347,1.000173516,0,0
0.369375,297.9999772,1,99899.61687,1000.048346,1.000173396,0,0
0.370625,297.9999771,1,99899.29021,1000.048346,1.000173276,0,0
0.371875,297.999977,1,99898.96361,1000.048346,1.000173156,0,0
0.373125,297.999977,1,99898.63708,1000.048346,1.000173035,0,0
0.374375,297.9999769,1,99898.31062,1000.048346,1.000172913,0,0
0.375625,297.9999768,1,99897.98423,1000.048346,1.000172792,0,0
0.376875,297.9999767,1,99897.6579,1000.048345,1.00017267,0,0
0.378125,297.9999767,1,99897.33164,1000.048345,1.000172547,0,0
0.379375,297.9999766,1,99897.00544,1000.048345,1.000172425,0,0
0.380625,297.9999765,1,99896.67931,1000.048345,1.000172302,0,0
0.381875,297.9999764,1,99896.35325,1000.048345,1.000172178,0,0
0.383125,297.9999764,1,99896.02726,1000.048345,1.000172055,0,0
0.384375,297.9999763,1,99895.70134,1000.048344,1.000171931,0,0
0.385625,297.9999762,1,99895.37548,1000.048344,1.000171806,0,0
0.386875,297.9999761,1,99895.04969,1000.048344,1.000171681,0,0
0.388125,297.9999761,1,99894.72397,1000.048344,1.000171556,0,0
0.389375,297.999976,1,99894.39832,1000.048344,1.000171431,0,0
0.390625,297.9999759,1,99894.07274,1000.048344,1.000171305,0,0
0.391875,297.9999759,1,99893.74723,1000.048344,1.000171179,0,0
0.393125,297.9999758,1,99893.42178,1000.048343,1.000171052,0,0
0.394375,297.9999757,1,99893.09641,1000.048343,1.000170926,0,0
0.395625,297.9999756,1,99892.7711,1000.048343,1.000170798,0,0
0.396875,297.9999756,1,99892.44586,1000.048343,1.000170671,0,0
0.398125,297.9999755,1,99892.1207,1000.048343,1.000170543,0,0
0.399375,297.9999754,1,99891.7956,1000.048343,1.000170415,0,0
0.400625,297.9999753,1,99891.47058,1000.048342,1.000170286,0,0
0.401875,297.9999753,1,99891.14562,1000.048342,1.000170158,0,0
0.403125,297.9999752,1,99890.82073,1000.048342,1.000170028,0,0
0.404375,297.9999751,1,99890.49592,1000.048342,1.000169899,0,0
0.405625,297.999975,1,99890.17118,1000.048342,1.000169769,0,0
0.406875,297.999975,1,99889.8465,1000.048342,1.000169639,0,0
0.408125,297.9999749,1,99889.5219,1000.048341,1.000169508,0,0
0.409375,297.9999748,1,99889.19737,1000.048341,1.000169377,0,0
0.410625,297.9999747,1,99888.87292,1000.048341,1.000169246,0,0
0.411875,297.9999747,1,99888.54853,1000.048341,1.000169115,0,0
0.413125,297.9999746,1,99888.22422,1000.048341,1.000168983,0,0
0.414375,297.9999745,1,99887.89998,1000.048341,1.000168851,0,0
0.415625,297.9999745,1,99887.57581,1000.048341,1.000168718,0,0
0.416875,297.9999744,1,99887.25171,1000.04834,1.000168585,0,0
0.418125,297.9999743,1,99886.92769,1000.04834,1.000168452,0,0
0.419375,297.9999742,1,99886.60374,1000.04834,1.000168319,0,0
0.420625,297.9999742,1,99886.27986,1000.04834,1.000168185,0,0
0.421875,297.9999741,1,99885.95606,1000.04834,1.00016805,0,0
0.423125,297.999974,1,99885.63233,1000.04834,1.000167916,0,0
0.424375,297.9999739,1,99885.30867,1000.048339,1.000167781,0,0
0.425625,297.9999739,1,99884.98509,1000.048339,1.000167646,0,0
0.426875,297.9999738,1,99884.66158,1000.048339,1.00016751,0,0
0.428125,297.9999737,1,99884.33814,1000.048339,1.000167375,0,0
0.429375,297.9999736,1,99884.01479,1000.048339,1.000167239,0,0
0.430625,297.9999736,1,99883.6915,1000.048339,1.000167102,0,0
0.431875,297.9999735,1,99883.36829,1000.048338,1.000166965,0,0
0.433125,297.9999734,1,99883.04516,1000.048338,1.000166828,0,0
0.434375,297.9999733,1,99882.7221,1000.048338,1.000166691,0,0
0.435625,297.9999733,1,99882.39911,1000.048338,1.000166553,0,0
0.436875,297.9999732,1,99882.0762,1000.048338,1.000166415,0,0
0.438125,297.9999731,1,99881.75337,1000.048338,1.000166276,0,0
0.439375,297.9999731,1,99881.43062,1000.048338,1.000166138,0,0
0.440625,297.999973,1,99881.10794,1000.048337,1.000165999,0,0
0.441875,297.9999729,1,99880.78533,1000.048337,1.000165859,0,0
0.443125,297.9999728,1,99880.46281,1000.048337,1.00016572,0,0
0.444375,297.9999728,1,99880.14036,1000.048337,1.00016558,0,0
0.445625,297.9999727,1,99879.81798,1000.048337,1.000165439,0,0
0.446875,297.9999726,1,99879.49569,1000.048337,1.000165299,0,0
0.448125,297.9999725,1,99879.17347,1000.048336,1.000165158,0,0
0.449375,297.9999725,1,99878.85133,1000.048336,1.000165016,0,0
0.450625,297.9999724,1,99878.52926,1000.048336,1.000164875,0,0
0.451875,297.9999723,1,99878.20728,1000.048336,1.000164733,0,0
0.453125,297.9999722,1,99877.88537,1000.048336,1.000164591,0,0
0.454375,297.9999722,1,99877.56354,1000.048336,1.000164448,0,0
0.455625,297.9999721,1,99877.24179,1000.048336,1.000164305,0,0
0.456875,297.999972,1,99876.92012,1000.048335,1.000164162,0,0
0.458125,297.999972,1,99876.59853,1000.048335,1.000164019,0,0
0.459375,297.9999719,1,99876.27701,1000.048335,1.000163875,0,0
0.460625,297.9999718,1,99875.95558,1000.048335,1.000163731,0,0
0.461875,297.9999717,1,99875.63422,1000.048335,1.000163586,0,0
0.463125,297.9999717,1,99875.31295,1000.048335,1.000163442,0,0
0.464375,297.9999716,1,99874.99175,1000.048334,1.000163297,0,0
0.465625,297.9999715,1,99874.67063,1000.048334,1.000163151,0,0
0.466875,297.9999714,1,99874.3496,1000.048334,1.000163006,0,0
0.468125,297.9999714,1,99874.02864,1000.048334,1.00016286,0,0
0.469375,297.9999713,1,99873.70777,1000.048334,1.000162714,0,0
0.470625,297.9999712,1,99873.38698,1000.048334,1.000162567,0,0
0.471875,297.9999712,1,99873.06626,1000.048334,1.00016242,0,0
0.473125,297.9999711,1,99872.74563,1000.048333,1.000162273,0,0
0.474375,297.999971,1,99872.42508,1000.048333,1.000162126,0,0
0.475625,297.9999709,1,99872.10461,1000.048333,1.000161978,0,0
0.476875,297.9999709,1,99871.78423,1000.048333,1.00016183,0,0
0.478125,297.9999708,1,99871.46392,1000.048333,1.000161681,0,0
0.479375,297.9999707,1,99871.1437,1000.048333,1.000161533,0,0
0.480625,297.9999706,1,99870.82356,1000.048332,1.000161384,0,0
0.481875,297.9999706,1,99870.5035,1000.048332,1.000161234,0,0
0.483125,297.9999705,1,99870.18353,1000.048332,1.000161085,0,0
0.484375,297.9999704,1,99869.86363,1000.048332,1.000160935,0,0
0.485625,297.9999704,1,99869.54383,1000.048332,1.000160785,0,0
0.486875,297.9999703,1,99869.2241,1000.048332,1.000160634,0,0
0.488125,297.9999702,1,99868.90446,1000.048331,1.000160484,0,0
0.489375,297.9999701,1,99868.5849,1000.048331,1.000160333,0,0
0.490625,297.9999701,1,99868.26542,1000.048331,1.000160181,0,0
0.491875,297.99997,1,99867.94603,1000.048331,1.00016003,0,0
0.493125,297.9999699,1,99867.62673,1000.048331,1.000159878,0,0
0.494375,297.9999698,1,99867.3075,1000.048331,1.000159725,0,0
0.495625,297.9999698,1,99866.98837,1000.048331,1.000159573,0,0
0.496875,297.9999697,1,99866.66931,1000.04833,1.00015942,0,0
0.498125,297.9999696,1,99866.35035,1000.04833,1.000159267,0,0
