x,T,p,rho,U_0,U_1,U_2
0.000625,2.5,1,1,6.82352e-65,0,0
0.001875,2.5,1,1,6.82352e-65,0,0
0.003125,2.5,1,1,2.38435e-64,0,0
0.004375,2.5,1,1,2.38435e-64,0,0
0.005625,2.5,1,1,1.13049e-63,0,0
0.006875,2.5,1,1,1.13049e-63,0,0
0.008125,2.5,1,1,5.24502e-63,0,0
0.009375,2.5,1,1,5.24502e-63,0,0
0.010625,2.5,1,1,2.42117e-62,0,0
0.011875,2.5,1,1,2.42117e-62,0,0
0.013125,2.5,1,1,1.11113e-61,0,0
0.014375,2.5,1,1,1.11113e-61,0,0
0.015625,2.5,1,1,5.06949e-61,0,0
0.016875,2.5,1,1,5.06949e-61,0,0
0.018125,2.5,1,1,2.29936e-60,0,0
0.019375,2.5,1,1,2.29936e-60,0,0
0.020625,2.5,1,1,1.03676e-59,0,0
0.021875,2.5,1,1,1.03676e-59,0,0
0.023125,2.5,1,1,4.64685e-59,0,0
0.024375,2.5,1,1,4.64685e-59,0,0
0.025625,2.5,1,1,2.07029e-58,0,0
0.026875,2.5,1,1,2.07029e-58,0,0
0.028125,2.5,1,1,9.16811e-58,0,0
0.029375,2.5,1,1,9.16811e-58,0,0
0.030625,2.5,1,1,4.03539e-57,0,0
0.031875,2.5,1,1,4.03539e-57,0,0
0.033125,2.5,1,1,1.76535e-56,0,0
0.034375,2.5,1,1,1.76535e-56,0,0
0.035625,2.5,1,1,7.6753e-56,0,0
0.036875,2.5,1,1,7.6753e-56,0,0
0.038125,2.5,1,1,3.31636e-55,0,0
0.039375,2.5,1,1,3.31636e-55,0,0
0.040625,2.5,1,1,1.424e-54,0,0
0.041875,2.5,1,1,1.424e-54,0,0
0.043125,2.5,1,1,6.076e-54,0,0
0.044375,2.5,1,1,6.076e-54,0,0
0.045625,2.5,1,1,2.57613e-53,0,0
0.046875,2.5,1,1,2.57613e-53,0,0
0.048125,2.5,1,1,1.08527e-52,0,0
0.049375,2.5,1,1,1.08527e-52,0,0
0.050625,2.5,1,1,4.5426e-52,0,0
0.051875,2.5,1,1,4.5426e-52,0,0
0.053125,2.5,1,1,1.88908e-51,0,0
0.054375,2.5,1,1,1.88908e-51,0,0
0.055625,2.5,1,1,7.80457e-51,0,0
0.056875,2.5,1,1,7.80457e-51,0,0
0.058125,2.5,1,1,3.20317e-50,0,0
0.059375,2.5,1,1,3.20317e-50,0,0
0.060625,2.5,1,1,1.30593e-49,0,0
0.061875,2.5,1,1,1.30593e-49,0,0
0.063125,2.5,1,1,5.28866e-49,0,0
0.064375,2.5,1,1,5.28866e-49,0,0
0.065625,2.5,1,1,2.12732e-48,0,0
0.066875,2.5,1,1,2.12732e-48,0,0
0.068125,2.5,1,1,8.49876e-48,0,0
0.069375,2.5,1,1,8.49876e-48,0,0
0.070625,2.5,1,1,3.37202e-47,0,0
0.071875,2.5,1,1,3.37202e-47,0,0
0.073125,2.5,1,1,1.32866e-46,0,0
0.074375,2.5,1,1,1.32866e-46,0,0
0.075625,2.5,1,1,5.1987e-46,0,0
0.076875,2.5,1,1,5.1987e-46,0,0
0.078125,2.5,1,1,2.01981e-45,0,0
0.079375,2.5,1,1,2.01981e-45,0,0
0.080625,2.5,1,1,7.79177e-45,0,0
0.081875,2.5,1,1,7.79177e-45,0,0
0.083125,2.5,1,1,2.9843e-44,0,0
0.084375,2.5,1,1,2.9843e-44,0,0
0.085625,2.5,1,1,1.13475e-43,0,0
0.086875,2.5,1,1,1.13475e-43,0,0
0.088125,2.5,1,1,4.28338e-43,0,0
0.089375,2.5,1,1,4.28338e-43,0,0
0.090625,2.5,1,1,1.60498e-42,0,0
0.091875,2.5,1,1,1.60498e-42,0,0
0.093125,2.5,1,1,5.96927e-42,0,0
0.094375,2.5,1,1,5.96927e-42,0,0
0.095625,2.5,1,1,2.2035e-41,0,0
0.096875,2.5,1,1,2.2035e-41,0,0
0.098125,2.5,1,1,8.07263e-41,0,0
0.099375,2.5,1,1,8.07263e-41,0,0
0.100625,2.5,1,1,2.93493e-40,0,0
0.101875,2.5,1,1,2.93493e-40,0,0
0.103125,2.5,1,1,1.05884e-39,0,0
0.104375,2.5,1,1,1.05884e-39,0,0
0.105625,2.5,1,1,3.79036e-39,0,0
0.106875,2.5,1,1,3.79036e-39,0,0
0.108125,2.5,1,1,1.34623e-38,0,0
0.109375,2.5,1,1,1.34623e-38,0,0
0.110625,2.5,1,1,4.74362e-38,0,0
0.111875,2.5,1,1,4.74362e-38,0,0
0.113125,2.5,1,1,1.65815e-37,0,0
0.114375,2.5,1,1,1.65815e-37,0,0
0.115625,2.5,1,1,5.7494e-37,0,0
0.116875,2.5,1,1,5.7494e-37,0,0
0.118125,2.5,1,1,1.97731e-36,0,0
0.119375,2.5,1,1,1.97731e-36,0,0
0.120625,2.5,1,1,6.74438e-36,0,0
0.121875,2.5,1,1,6.74438e-36,0,0
0.123125,2.5,1,1,2.28133e-35,0,0
0.124375,2.5,1,1,2.28133e-35,0,0
0.125625,2.5,1,1,7.65197e-35,0,0
0.126875,2.5,1,1,7.65197e-35,0,0
0.128125,2.5,1,1,2.54482e-34,0,0
0.129375,2.5,1,1,2.54482e-34,0,0
0.130625,2.5,1,1,8.3907e-34,0,0
0.131875,2.5,1,1,8.3907e-34,0,0
0.133125,2.5,1,1,2.74253e-33,0,0
0.134375,2.5,1,1,2.74253e-33,0,0
0.135625,2.5,1,1,8.88528e-33,0,0
0.136875,2.5,1,1,8.88528e-33,0,0
0.138125,2.5,1,1,2.85304e-32,0,0
0.139375,2.5,1,1,2.85304e-32,0,0
0.140625,2.5,1,1,9.07841e-32,0,0
0.141875,2.5,1,1,9.07841e-32,0,0
0.143125,2.5,1,1,2.86235e-31,0,0
0.144375,2.5,1,1,2.86235e-31,0,0
0.145625,2.5,1,1,8.94103e-31,0,0
0.146875,2.5,1,1,8.94103e-31,0,0
0.148125,2.5,1,1,2.76659e-30,0,0
0.149375,2.5,1,1,2.76659e-30,0,0
0.150625,2.5,1,1,8.47863e-30,0,0
0.151875,2.5,1,1,8.47863e-30,0,0
0.153125,2.5,1,1,2.57314e-29,0,0
0.154375,2.5,1,1,2.57314e-29,0,0
0.155625,2.5,1,1,7.73183e-29,0,0
0.156875,2.5,1,1,7.73183e-29,0,0
0.158125,2.5,1,1,2.29988e-28,0,0
0.159375,2.5,1,1,2.29988e-28,0,0
0.160625,2.5,1,1,6.77095e-28,0,0
0.161875,2.5,1,1,6.77095e-28,0,0
0.163125,2.5,1,1,1.97256e-27,0,0
0.164375,2.5,1,1,1.97256e-27,0,0
0.165625,2.5,1,1,5.68536e-27,0,0
0.166875,2.5,1,1,5.68536e-27,0,0
0.168125,2.5,1,1,1.62085e-26,0,0
0.169375,2.5,1,1,1.62085e-26,0,0
0.170625,2.5,1,1,4.56976e-26,0,0
0.171875,2.5,1,1,4.56976e-26,0,0
0.173125,2.5,1,1,1.27385e-25,0,0
0.174375,2.5,1,1,1.27385e-25,0,0
0.175625,2.5,1,1,3.51013e-25,0,0
0.176875,2.5,1,1,3.51013e-25,0,0
0.178125,2.5,1,1,9.55924e-25,0,0
0.179375,2.5,1,1,9.55924e-25,0,0
0.180625,2.5,1,1,2.57232e-24,0,0
0.181875,2.5,1,1,2.57232e-24,0,0
0.183125,2.5,1,1,6.83816e-24,0,0
0.184375,2.5,1,1,6.83816e-24,0,0
0.185625,2.5,1,1,1.79542e-23,0,0
0.186875,2.5,1,1,1.79542e-23,0,0
0.188125,2.5,1,1,4.65474e-23,0,0
0.189375,2.5,1,1,4.65474e-23,0,0
0.190625,2.5,1,1,1.19126e-22,0,0
0.191875,2.5,1,1,1.19126e-22,0,0
0.193125,2.5,1,1,3.00852e-22,0,0
0.194375,2.5,1,1,3.00852e-22,0,0
0.195625,2.5,1,1,7.49516e-22,0,0
0.196875,2.5,1,1,7.49516e-22,0,0
0.198125,2.5,1,1,1.84135e-21,0,0
0.199375,2.5,1,1,1.84135e-21,0,0
0.200625,2.5,1,1,4.45979e-21,0,0
0.201875,2.5,1,1,4.45979e-21,0,0
0.203125,2.5,1,1,1.06497e-20,0,0
0.204375,2.5,1,1,1.06497e-20,0,0
0.205625,2.5,1,1,2.50896e-20,0,0
0.206875,2.5,1,1,2.50896e-20,0,0
0.208125,2.5,1,1,5.84157e-20,0,0
0.209375,2.5,1,1,5.84157e-20,0,0
0.210625,2.5,1,1,1.34863e-19,0,0
0.211875,2.5,1,1,1.34863e-19,0,0
0.213125,2.5,1,1,3.10483e-19,0,0
0.214375,2.5,1,1,3.10483e-19,0,0
0.215625,2.5,1,1,7.19639e-19,0,0
0.216875,2.5,1,1,7.19639e-19,0,0
0.218125,2.5,1,1,1.71471e-18,0,0
0.219375,2.5,1,1,1.71471e-18,0,0
0.220625,2.5,1,1,4.51096e-18,0,0
0.221875,2.5,1,1,4.51096e-18,0,0
0.223125,2.5,1,1,1.81928e-17,0,0
0.224375,2.5,1,1,1.81928e-17,0,0
0.225625,2.5,1,1,2.28891e-16,0,0
0.226875,2.5,1,1,2.28891e-16,0,0
0.228125,2.5,1,1,1.4967e-15,0,0
0.229375,2.5,1,1,1.4967e-15,0,0
0.230625,2.5,1,1,6.7813e-15,0,0
0.231875,2.5,1,1,6.7813e-15,0,0
0.233125,2.5,1,1,2.59643e-14,0,0
0.234375,2.5,1,1,2.59643e-14,0,0
0.235625,2.5,1,1,8.5486e-14,0,0
0.236875,2.5,1,1,8.5486e-14,0,0
0.238125,2.5,1,1,2.7487e-13,0,0
0.239375,2.5,1,1,2.7487e-13,0,0
0.240625,2.5,1,1,8.79331e-13,0,0
0.241875,2.5,1,1,8.79331e-13,0,0
0.243125,2.5,1,1,2.80123e-12,0,0
0.244375,2.5,1,1,2.80123e-12,0,0
0.245625,2.5,1,1,8.84936e-12,0,0
0.246875,2.5,1,1,8.84936e-12,0,0
0.248125,2.5,1,1,2.77947e-11,0,0
0.249375,2.5,1,1,2.77947e-11,0,0
0.250625,2.5,1,1,8.67922e-11,0,0
0.251875,2.5,1,1,8.67922e-11,0,0
0.253125,2.5,1,1,2.69486e-10,0,0
0.254375,2.5,1,1,2.69486e-10,0,0
0.255625,2.5,1,1,8.32101e-10,0,0
0.256875,2.5,1,1,8.32101e-10,0,0
0.258125,2.5,1,1,2.55526e-09,0,0
0.259375,2.5,1,1,2.55526e-09,0,0
0.260625,2.5,1,1,7.80486e-09,0,0
0.261875,2.5,1,1,7.80486e-09,0,0
0.263125,2.5,1,1,2.37154e-08,0,0
0.264375,2.5,1,1,2.37154e-08,0,0
0.265625,2.5,1,1,7.16998e-08,0,0
0.266875,2.5,1,1,7.16998e-08,0,0
0.268125,2.5,1,1,2.15778e-07,0,0
0.269375,2.5,1,1,2.15778e-07,0,0
0.270625,2.5,0.999999,0.999999,6.47161e-07,0,0
0.271875,2.5,0.999999,0.999999,6.47161e-07,0,0
0.273125,2.5,0.999998,0.999998,1.93921e-06,0,0
0.274375,2.5,0.999998,0.999998,1.93921e-06,0,0
0.275625,2.5,0.999994,0.999994,5.7883e-06,0,0
0.276875,2.5,0.999994,0.999994,5.7883e-06,0,0
0.278125,2.49999,0.999983,0.999986,1.57048e-05,0,0
0.279375,2.49999,0.999983,0.999986,1.57048e-05,0,0
0.280625,2.49998,0.99996,0.999969,3.52922e-05,0,0
0.281875,2.49998,0.99996,0.999969,3.52922e-05,0,0
0.283125,2.49994,0.999918,0.999941,6.97104e-05,0,0
0.284375,2.49994,0.999918,0.999941,6.97104e-05,0,0
0.285625,2.49989,0.99985,0.999892,0.00012659,0,0
0.286875,2.49989,0.99985,0.999892,0.00012659,0,0
0.288125,2.49982,0.999741,0.999814,0.000219633,0,0
0.289375,2.49982,0.999741,0.999814,0.000219633,0,0
0.290625,2.49969,0.999565,0.999688,0.000368194,0,0
0.291875,2.49969,0.999565,0.999688,0.000368194,0,0
0.293125,2.49949,0.999288,0.999491,0.000602286,0,0
0.294375,2.49949,0.999288,0.999491,0.000602286,0,0
0.295625,2.49919,0.998861,0.999186,0.000963107,0,0
0.296875,2.49919,0.998861,0.999186,0.000963107,0,0
0.298125,2.49873,0.998218,0.998724,0.00150749,0,0
0.299375,2.49873,0.998218,0.998724,0.00150749,0,0
0.300625,2.49806,0.997276,0.998052,0.00230602,0,0
0.301875,2.49806,0.997276,0.998052,0.00230602,0,0
0.303125,2.4971,0.995929,0.997087,0.00344783,0,0
0.304375,2.4971,0.995929,0.997087,0.00344783,0,0
0.305625,2.49576,0.99406,0.995749,0.00503429,0,0
0.306875,2.49576,0.99406,0.995749,0.00503429,0,0
0.308125,2.49395,0.99154,0.993947,0.00717648,0,0
0.309375,2.49395,0.99154,0.993947,0.00717648,0,0
0.310625,2.49158,0.988241,0.991582,0.00998904,0,0
0.311875,2.49158,0.988241,0.991582,0.00998904,0,0
0.313125,2.48855,0.984048,0.988574,0.0135753,0,0
0.314375,2.48855,0.984048,0.988574,0.0135753,0,0
0.315625,2.48481,0.978867,0.984853,0.0180236,0,0
0.316875,2.48481,0.978867,0.984853,0.0180236,0,0
