x,T,p,rho,U_0,U_1,U_2
0.140625,2.5,1,1,5.7026e-20,0,0
0.141875,2.5,1,1,5.7026e-20,0,0
0.143125,2.5,1,1,1.2134e-19,0,0
0.144375,2.5,1,1,1.2134e-19,0,0
0.145625,2.5,1,1,2.55203e-19,0,0
0.146875,2.5,1,1,2.55203e-19,0,0
0.148125,2.5,1,1,5.31619e-19,0,0
0.149375,2.5,1,1,5.31619e-19,0,0
0.150625,2.5,1,1,1.11264e-18,0,0
0.151875,2.5,1,1,1.11264e-18,0,0
0.153125,2.5,1,1,2.44922e-18,0,0
0.154375,2.5,1,1,2.44922e-18,0,0
0.155625,2.5,1,1,6.36229e-18,0,0
0.156875,2.5,1,1,6.36229e-18,0,0
0.158125,2.5,1,1,2.94235e-17,0,0
0.159375,2.5,1,1,2.94235e-17,0,0
0.160625,2.5,1,1,3.25652e-16,0,0
0.161875,2.5,1,1,3.25652e-16,0,0
0.163125,2.5,1,1,2.05703e-15,0,0
0.164375,2.5,1,1,2.05703e-15,0,0
0.165625,2.5,1,1,7.93624e-15,0,0
0.166875,2.5,1,1,7.93624e-15,0,0
0.168125,2.5,1,1,2.66057e-14,0,0
0.169375,2.5,1,1,2.66057e-14,0,0
0.170625,2.5,1,1,8.57167e-14,0,0
0.171875,2.5,1,1,8.57167e-14,0,0
0.173125,2.5,1,1,2.57699e-13,0,0
0.174375,2.5,1,1,2.57699e-13,0,0
0.175625,2.5,1,1,7.79544e-13,0,0
0.176875,2.5,1,1,7.79544e-13,0,0
0.178125,2.5,1,1,2.34268e-12,0,0
0.179375,2.5,1,1,2.34268e-12,0,0
0.180625,2.5,1,1,7.01364e-12,0,0
0.181875,2.5,1,1,7.01364e-12,0,0
0.183125,2.5,1,1,2.09043e-11,0,0
0.184375,2.5,1,1,2.09043e-11,0,0
0.185625,2.5,1,1,6.20732e-11,0,0
0.186875,2.5,1,1,6.20732e-11,0,0
0.188125,2.5,1,1,1.83663e-10,0,0
0.189375,2.5,1,1,1.83663e-10,0,0
0.190625,2.5,1,1,5.41511e-10,0,0
0.191875,2.5,1,1,5.41511e-10,0,0
0.193125,2.5,1,1,1.59117e-09,0,0
0.194375,2.5,1,1,1.59117e-09,0,0
0.195625,2.5,1,1,4.66005e-09,0,0
0.196875,2.5,1,1,4.66005e-09,0,0
0.198125,2.5,1,1,1.36044e-08,0,0
0.199375,2.5,1,1,1.36044e-08,0,0
0.200625,2.5,1,1,3.95927e-08,0,0
0.201875,2.5,1,1,3.95927e-08,0,0
0.203125,2.5,1,1,1.14872e-07,0,0
0.204375,2.5,1,1,1.14872e-07,0,0
0.205625,2.5,1,1,3.3226e-07,0,0
0.206875,2.5,1,1,3.3226e-07,0,0
0.208125,2.5,0.999999,0.999999,9.5802e-07,0,0
0.209375,2.5,0.999999,0.999999,9.5802e-07,0,0
0.210625,2.5,0.999997,0.999997,2.74857e-06,0,0
0.211875,2.5,0.999997,0.999997,2.74857e-06,0,0
0.213125,2.5,0.999992,0.999992,7.73489e-06,0,0
0.214375,2.5,0.999992,0.999992,7.73489e-06,0,0
0.215625,2.49999,0.999979,0.999982,1.95984e-05,0,0
0.216875,2.49999,0.999979,0.999982,1.95984e-05,0,0
0.218125,2.49997,0.999952,0.999964,4.10086e-05,0,0
0.219375,2.49997,0.999952,0.999964,4.10086e-05,0,0
0.220625,2.49993,0.999909,0.999935,7.59803e-05,0,0
0.221875,2.49993,0.999909,0.999935,7.59803e-05,0,0
0.223125,2.49989,0.999847,0.99989,0.000130204,0,0
0.224375,2.49989,0.999847,0.99989,0.000130204,0,0
0.225625,2.49982,0.999747,0.99982,0.000213386,0,0
0.226875,2.49982,0.999747,0.99982,0.000213386,0,0
0.228125,2.49971,0.999598,0.999713,0.000339582,0,0
0.229375,2.49971,0.999598,0.999713,0.000339582,0,0
0.230625,2.49955,0.999375,0.999553,0.000528606,0,0
0.231875,2.49955,0.999375,0.999553,0.000528606,0,0
0.233125,2.49932,0.999045,0.999318,0.000807476,0,0
0.234375,2.49932,0.999045,0.999318,0.000807476,0,0
0.235625,2.49898,0.998568,0.998975,0.0012111,0,0
0.236875,2.49898,0.998568,0.998975,0.0012111,0,0
0.238125,2.49849,0.997892,0.998493,0.00178371,0,0
0.239375,2.49849,0.997892,0.998493,0.00178371,0,0
0.240625,2.49783,0.996953,0.99782,0.00257897,0,0
0.241875,2.49783,0.996953,0.99782,0.00257897,0,0
0.243125,2.49692,0.995681,0.996911,0.00365759,0,0
0.244375,2.49692,0.995681,0.996911,0.00365759,0,0
0.245625,2.49571,0.993999,0.995708,0.0050854,0,0
0.246875,2.49571,0.993999,0.995708,0.0050854,0,0
0.248125,2.49415,0.991827,0.994153,0.00693217,0,0
0.249375,2.49415,0.991827,0.994153,0.00693217,0,0
0.250625,2.49218,0.98909,0.992192,0.00926507,0,0
0.251875,2.49218,0.98909,0.992192,0.00926507,0,0
0.253125,2.48975,0.985719,0.989776,0.012144,0,0
0.254375,2.48975,0.985719,0.989776,0.012144,0,0
0.255625,2.48683,0.981669,0.986868,0.0156154,0,0
0.256875,2.48683,0.981669,0.986868,0.0156154,0,0
0.258125,2.48338,0.976908,0.983446,0.0197113,0,0
0.259375,2.48338,0.976908,0.983446,0.0197113,0,0
0.260625,2.47939,0.971431,0.979504,0.0244442,0,0
0.261875,2.47939,0.971431,0.979504,0.0244442,0,0
0.263125,2.47488,0.965256,0.975052,0.0298076,0,0
0.264375,2.47488,0.965256,0.975052,0.0298076,0,0
0.265625,2.46987,0.958422,0.970114,0.035778,0,0
0.266875,2.46987,0.958422,0.970114,0.035778,0,0
0.268125,2.46438,0.950983,0.964728,0.0423183,0,0
0.269375,2.46438,0.950983,0.964728,0.0423183,0,0
0.270625,2.45846,0.943005,0.958939,0.0493819,0,0
0.271875,2.45846,0.943005,0.958939,0.0493819,0,0
0.273125,2.45215,0.934558,0.952794,0.0569166,0,0
0.274375,2.45215,0.934558,0.952794,0.0569166,0,0
0.275625,2.4455,0.925714,0.946343,0.0648685,0,0
0.276875,2.4455,0.925714,0.946343,0.0648685,0,0
0.278125,2.43856,0.916542,0.939634,0.0731852,0,0
0.279375,2.43856,0.916542,0.939634,0.0731852,0,0
0.280625,2.43136,0.907102,0.93271,0.0818189,0,0
0.281875,2.43136,0.907102,0.93271,0.0818189,0,0
0.283125,2.42394,0.897448,0.925608,0.0907282,0,0
0.284375,2.42394,0.897448,0.925608,0.0907282,0,0
0.285625,2.41634,0.887624,0.918357,0.0998797,0,0
0.286875,2.41634,0.887624,0.918357,0.0998797,0,0
0.288125,2.40856,0.877662,0.910981,0.10925,0,0
0.289375,2.40856,0.877662,0.910981,0.10925,0,0
0.290625,2.40066,0.867622,0.903523,0.118794,0,0
0.291875,2.40066,0.867622,0.903523,0.118794,0,0
0.293125,2.39269,0.857571,0.896032,0.128442,0,0
0.294375,2.39269,0.857571,0.896032,0.128442,0,0
0.295625,2.38467,0.847538,0.888529,0.138163,0,0
0.296875,2.38467,0.847538,0.888529,0.138163,0,0
0.298125,2.3766,0.837542,0.881028,0.147947,0,0
0.299375,2.3766,0.837542,0.881028,0.147947,0,0
0.300625,2.36851,0.827592,0.873537,0.157786,0,0
0.301875,2.36851,0.827592,0.873537,0.157786,0,0
0.303125,2.36039,0.817697,0.866062,0.167671,0,0
0.304375,2.36039,0.817697,0.866062,0.167671,0,0
0.305625,2.35225,0.807863,0.858607,0.177598,0,0
0.306875,2.35225,0.807863,0.858607,0.177598,0,0
0.308125,2.34409,0.798095,0.851177,0.187561,0,0
0.309375,2.34409,0.798095,0.851177,0.187561,0,0
0.310625,2.33593,0.788399,0.843775,0.197555,0,0
0.311875,2.33593,0.788399,0.843775,0.197555,0,0
0.313125,2.32775,0.778777,0.836405,0.207577,0,0
0.314375,2.32775,0.778777,0.836405,0.207577,0,0
0.315625,2.31957,0.769232,0.829068,0.217625,0,0
0.316875,2.31957,0.769232,0.829068,0.217625,0,0
0.318125,2.31138,0.759766,0.821766,0.227695,0,0
0.319375,2.31138,0.759766,0.821766,0.227695,0,0
0.320625,2.3032,0.750382,0.814501,0.237785,0,0
0.321875,2.3032,0.750382,0.814501,0.237785,0,0
0.323125,2.29501,0.74108,0.807274,0.247894,0,0
0.324375,2.29501,0.74108,0.807274,0.247894,0,0
0.325625,2.28682,0.731862,0.800087,0.258019,0,0
0.326875,2.28682,0.731862,0.800087,0.258019,0,0
0.328125,2.27864,0.722729,0.792941,0.26816,0,0
0.329375,2.27864,0.722729,0.792941,0.26816,0,0
0.330625,2.27045,0.713682,0.785836,0.278314,0,0
0.331875,2.27045,0.713682,0.785836,0.278314,0,0
0.333125,2.26228,0.704721,0.778774,0.288481,0,0
0.334375,2.26228,0.704721,0.778774,0.288481,0,0
0.335625,2.2541,0.695846,0.771754,0.298661,0,0
0.336875,2.2541,0.695846,0.771754,0.298661,0,0
0.338125,2.24594,0.687057,0.764778,0.308851,0,0
0.339375,2.24594,0.687057,0.764778,0.308851,0,0
0.340625,2.23778,0.678355,0.757844,0.319052,0,0
0.341875,2.23778,0.678355,0.757844,0.319052,0,0
0.343125,2.22963,0.669739,0.750953,0.329263,0,0
0.344375,2.22963,0.669739,0.750953,0.329263,0,0
0.345625,2.22149,0.661209,0.744104,0.339483,0,0
0.346875,2.22149,0.661209,0.744104,0.339483,0,0
0.348125,2.21337,0.652765,0.737299,0.349712,0,0
0.349375,2.21337,0.652765,0.737299,0.349712,0,0
0.350625,2.20525,0.644408,0.730539,0.359951,0,0
0.351875,2.20525,0.644408,0.730539,0.359951,0,0
0.353125,2.19713,0.636134,0.723824,0.370196,0,0
0.354375,2.19713,0.636134,0.723824,0.370196,0,0
0.355625,2.18902,0.627947,0.717156,0.38045,0,0
0.356875,2.18902,0.627947,0.717156,0.38045,0,0
0.358125,2.18092,0.619844,0.71053,0.390711,0,0
0.359375,2.18092,0.619844,0.71053,0.390711,0,0
0.360625,2.17283,0.611826,0.703951,0.400981,0,0
0.361875,2.17283,0.611826,0.703951,0.400981,0,0
0.363125,2.16474,0.603889,0.697414,0.411256,0,0
0.364375,2.16474,0.603889,0.697414,0.411256,0,0
0.365625,2.15667,0.596038,0.690923,0.421541,0,0
0.366875,2.15667,0.596038,0.690923,0.421541,0,0
0.368125,2.14861,0.588266,0.684473,0.431829,0,0
0.369375,2.14861,0.588266,0.684473,0.431829,0,0
0.370625,2.14056,0.580581,0.678071,0.442128,0,0
0.371875,2.14056,0.580581,0.678071,0.442128,0,0
0.373125,2.13251,0.572971,0.671709,0.452429,0,0
0.374375,2.13251,0.572971,0.671709,0.452429,0,0
0.375625,2.12448,0.565449,0.665396,0.462742,0,0
0.376875,2.12448,0.565449,0.665396,0.462742,0,0
0.378125,2.11645,0.557999,0.659121,0.473056,0,0
0.379375,2.11645,0.557999,0.659121,0.473056,0,0
0.380625,2.10845,0.550637,0.652895,0.483382,0,0
0.381875,2.10845,0.550637,0.652895,0.483382,0,0
0.383125,2.10044,0.543346,0.646706,0.49371,0,0
0.384375,2.10044,0.543346,0.646706,0.49371,0,0
0.385625,2.09245,0.536141,0.640567,0.504049,0,0
0.386875,2.09245,0.536141,0.640567,0.504049,0,0
0.388125,2.08446,0.529006,0.634465,0.51439,0,0
0.389375,2.08446,0.529006,0.634465,0.51439,0,0
0.390625,2.07649,0.521956,0.628411,0.524742,0,0
0.391875,2.07649,0.521956,0.628411,0.524742,0,0
0.393125,2.06852,0.514974,0.622393,0.535097,0,0
0.394375,2.06852,0.514974,0.622393,0.535097,0,0
0.395625,2.06057,0.508075,0.616424,0.545462,0,0
0.396875,2.06057,0.508075,0.616424,0.545462,0,0
0.398125,2.05263,0.501245,0.610491,0.555833,0,0
0.399375,2.05263,0.501245,0.610491,0.555833,0,0
0.400625,2.0447,0.494492,0.604603,0.56621,0,0
0.401875,2.0447,0.494492,0.604603,0.56621,0,0
0.403125,2.03677,0.487812,0.598756,0.576597,0,0
0.404375,2.03677,0.487812,0.598756,0.576597,0,0
0.405625,2.02886,0.481203,0.592948,0.586989,0,0
0.406875,2.02886,0.481203,0.592948,0.586989,0,0
0.408125,2.02096,0.47467,0.587185,0.597392,0,0
0.409375,2.02096,0.47467,0.587185,0.597392,0,0
0.410625,2.01305,0.468201,0.581457,0.607801,0,0
0.411875,2.01305,0.468201,0.581457,0.607801,0,0
0.413125,2.00517,0.46181,0.575775,0.618221,0,0
0.414375,2.00517,0.46181,0.575775,0.618221,0,0
0.415625,1.99729,0.455481,0.570125,0.628651,0,0
0.416875,1.99729,0.455481,0.570125,0.628651,0,0
0.418125,1.98942,0.449224,0.564518,0.639093,0,0
0.419375,1.98942,0.449224,0.564518,0.639093,0,0
0.420625,1.98155,0.443032,0.558946,0.649547,0,0
0.421875,1.98155,0.443032,0.558946,0.649547,0,0
0.423125,1.9737,0.436906,0.553411,0.660014,0,0
0.424375,1.9737,0.436906,0.553411,0.660014,0,0
0.425625,1.96585,0.430846,0.547914,0.670498,0,0
0.426875,1.96585,0.430846,0.547914,0.670498,0,0
0.428125,1.958,0.424846,0.54245,0.680992,0,0
0.429375,1.958,0.424846,0.54245,0.680992,0,0
0.430625,1.95016,0.418916,0.537028,0.691503,0,0
0.431875,1.95016,0.418916,0.537028,0.691503,0,0
0.433125,1.94232,0.413045,0.531638,0.702025,0,0
0.434375,1.94232,0.413045,0.531638,0.702025,0,0
0.435625,1.93448,0.40724,0.526291,0.712551,0,0
0.436875,1.93448,0.40724,0.526291,0.712551,0,0
0.438125,1.92668,0.40151,0.520987,0.723093,0,0
0.439375,1.92668,0.40151,0.520987,0.723093,0,0
0.440625,1.91887,0.395837,0.515716,0.733616,0,0
0.441875,1.91887,0.395837,0.515716,0.733616,0,0
0.443125,1.9111,0.390255,0.510509,0.744147,0,0
0.444375,1.9111,0.390255,0.510509,0.744147,0,0
0.445625,1.90334,0.384728,0.505334,0.754648,0,0
0.446875,1.90334,0.384728,0.505334,0.754648,0,0
0.448125,1.89564,0.379301,0.500229,0.765143,0,0
0.449375,1.89564,0.379301,0.500229,0.765143,0,0
0.450625,1.88792,0.373929,0.495159,0.775605,0,0
0.451875,1.88792,0.373929,0.495159,0.775605,0,0
0.453125,1.8803,0.36866,0.490161,0.786041,0,0
0.454375,1.8803,0.36866,0.490161,0.786041,0,0
0.455625,1.87266,0.363448,0.485202,0.796444,0,0
0.456875,1.87266,0.363448,0.485202,0.796444,0,0
0.458125,1.86513,0.358344,0.480319,0.806797,0,0
0.459375,1.86513,0.358344,0.480319,0.806797,0,0
0.460625,1.85759,0.353298,0.475479,0.817121,0,0
0.461875,1.85759,0.353298,0.475479,0.817121,0,0
0.463125,1.85013,0.348368,0.470734,0.827345,0,0
0.464375,1.85013,0.348368,0.470734,0.827345,0,0
0.465625,1.84282,0.343555,0.466072,0.837461,0,0
0.466875,1.84282,0.343555,0.466072,0.837461,0,0
0.468125,1.83554,0.338843,0.461504,0.847468,0,0
0.469375,1.83554,0.338843,0.461504,0.847468,0,0
0.470625,1.82844,0.334261,0.457032,0.85732,0,0
0.471875,1.82844,0.334261,0.457032,0.85732,0,0
0.473125,1.8215,0.329825,0.452685,0.866965,0,0
0.474375,1.8215,0.329825,0.452685,0.866965,0,0
0.475625,1.81473,0.325571,0.448512,0.876319,0,0
0.476875,1.81473,0.325571,0.448512,0.876319,0,0
0.478125,1.80824,0.321539,0.444546,0.885284,0,0
0.479375,1.80824,0.321539,0.444546,0.885284,0,0
0.480625,1.80223,0.317777,0.440809,0.893739,0,0
0.481875,1.80223,0.317777,0.440809,0.893739,0,0
0.483125,1.79666,0.314339,0.437392,0.901544,0,0
0.484375,1.79666,0.314339,0.437392,0.901544,0,0
0.485625,1.79159,0.311282,0.434365,0.908542,0,0
0.486875,1.79159,0.311282,0.434365,0.908542,0,0
0.488125,1.78726,0.308665,0.431757,0.914579,0,0
0.489375,1.78726,0.308665,0.431757,0.914579,0,0
0.490625,1.78381,0.30654,0.429614,0.919516,0,0
0.491875,1.78381,0.30654,0.429614,0.919516,0,0
0.493125,1.78113,0.304936,0.428008,0.923259,0,0
0.494375,1.78113,0.304936,0.428008,0.923259,0,0
0.495625,1.77926,0.303844,0.426924,0.925821,0,0
0.496875,1.77926,0.303844,0.426924,0.925821,0,0
0.498125,1.7782,0.303201,0.426275,0.927333,0,0
0.499375,1.7782,0.303201,0.426275,0.927333,0,0
0.500625,1.77772,0.302893,0.425957,0.928061,0,0
0.501875,1.77772,0.302893,0.425957,0.928061,0,0
0.503125,1.77753,0.302789,0.425855,0.928305,0,0
0.504375,1.77753,0.302789,0.425855,0.928305,0,0
0.505625,1.77752,0.302773,0.425838,0.928342,0,0
0.506875,1.77752,0.302773,0.425838,0.928342,0,0
0.508125,1.77753,0.302781,0.425845,0.928324,0,0
0.509375,1.77753,0.302781,0.425845,0.928324,0,0
0.510625,1.77758,0.302806,0.425868,0.928264,0,0
0.511875,1.77758,0.302806,0.425868,0.928264,0,0
0.513125,1.77765,0.302845,0.425906,0.928173,0,0
0.514375,1.77765,0.302845,0.425906,0.928173,0,0
0.515625,1.77773,0.302889,0.425949,0.928069,0,0
0.516875,1.77773,0.302889,0.425949,0.928069,0,0
0.518125,1.7778,0.30293,0.42599,0.927973,0,0
0.519375,1.7778,0.30293,0.42599,0.927973,0,0
0.520625,1.77789,0.302981,0.42604,0.927855,0,0
0.521875,1.77789,0.302981,0.42604,0.927855,0,0
0.523125,1.77797,0.303026,0.426085,0.92775,0,0
0.524375,1.77797,0.303026,0.426085,0.92775,0,0
0.525625,1.778,0.303041,0.426098,0.927717,0,0
0.526875,1.778,0.303041,0.426098,0.927717,0,0
0.528125,1.77801,0.303045,0.426101,0.927705,0,0
0.529375,1.77801,0.303045,0.426101,0.927705,0,0
0.530625,1.77802,0.303049,0.426103,0.927697,0,0
0.531875,1.77802,0.303049,0.426103,0.927697,0,0
0.533125,1.77804,0.303058,0.426112,0.927676,0,0
0.534375,1.77804,0.303058,0.426112,0.927676,0,0
0.535625,1.77807,0.303077,0.426131,0.927629,0,0
0.536875,1.77807,0.303077,0.426131,0.927629,0,0
0.538125,1.7781,0.303096,0.426151,0.927584,0,0
0.539375,1.7781,0.303096,0.426151,0.927584,0,0
0.540625,1.77812,0.303099,0.426151,0.927581,0,0
0.541875,1.77812,0.303099,0.426151,0.927581,0,0
0.543125,1.7781,0.30309,0.426142,0.927603,0,0
0.544375,1.7781,0.30309,0.426142,0.927603,0,0
0.545625,1.7781,0.303084,0.426135,0.927616,0,0
0.546875,1.7781,0.303084,0.426135,0.927616,0,0
0.548125,1.77811,0.303084,0.426133,0.92762,0,0
0.549375,1.77811,0.303084,0.426133,0.92762,0,0
0.550625,1.77811,0.303084,0.426132,0.927621,0,0
0.551875,1.77811,0.303084,0.426132,0.927621,0,0
0.553125,1.77812,0.303086,0.426132,0.927618,0,0
0.554375,1.77812,0.303086,0.426132,0.927618,0,0
0.555625,1.77814,0.303091,0.426136,0.927606,0,0
0.556875,1.77814,0.303091,0.426136,0.927606,0,0
0.558125,1.77817,0.303106,0.426149,0.92757,0,0
0.559375,1.77817,0.303106,0.426149,0.92757,0,0
0.560625,1.77821,0.303126,0.426166,0.927525,0,0
0.561875,1.77821,0.303126,0.426166,0.927525,0,0
0.563125,1.77824,0.303135,0.426174,0.927505,0,0
0.564375,1.77824,0.303135,0.426174,0.927505,0,0
0.565625,1.77826,0.303137,0.426172,0.927501,0,0
0.566875,1.77826,0.303137,0.426172,0.927501,0,0
0.568125,1.77826,0.303135,0.426167,0.927511,0,0
0.569375,1.77826,0.303135,0.426167,0.927511,0,0
0.570625,1.77828,0.30314,0.42617,0.9275,0,0
0.571875,1.77828,0.30314,0.42617,0.9275,0,0
0.573125,1.77832,0.30316,0.426189,0.927451,0,0
0.574375,1.77832,0.30316,0.426189,0.927451,0,0
0.575625,1.77835,0.303172,0.426198,0.927425,0,0
0.576875,1.77835,0.303172,0.426198,0.927425,0,0
0.578125,1.77835,0.30316,0.426182,0.927457,0,0
0.579375,1.77835,0.30316,0.426182,0.927457,0,0
0.580625,1.77835,0.303161,0.426181,0.927456,0,0
0.581875,1.77835,0.303161,0.426181,0.927456,0,0
0.583125,1.77839,0.303175,0.426193,0.927418,0,0
0.584375,1.77839,0.303175,0.426193,0.927418,0,0
0.585625,1.77844,0.30319,0.426203,0.927387,0,0
0.586875,1.77844,0.30319,0.426203,0.927387,0,0
0.588125,1.77842,0.30317,0.42618,0.927433,0,0
0.589375,1.77842,0.30317,0.42618,0.927433,0,0
0.590625,1.77843,0.303172,0.426178,0.927431,0,0
0.591875,1.77843,0.303172,0.426178,0.927431,0,0
0.593125,1.77847,0.303182,0.426184,0.927403,0,0
0.594375,1.77847,0.303182,0.426184,0.927403,0,0
0.595625,1.77851,0.303192,0.426187,0.927384,0,0
0.596875,1.77851,0.303192,0.426187,0.927384,0,0
0.598125,1.77852,0.30318,0.42617,0.927409,0,0
0.599375,1.77852,0.30318,0.42617,0.927409,0,0
0.600625,1.77854,0.303182,0.426167,0.927403,0,0
0.601875,1.77854,0.303182,0.426167,0.927403,0,0
0.603125,1.77858,0.30319,0.426168,0.927388,0,0
0.604375,1.77858,0.30319,0.426168,0.927388,0,0
0.605625,1.77862,0.303189,0.426159,0.927385,0,0
0.606875,1.77862,0.303189,0.426159,0.927385,0,0
0.608125,1.77865,0.303187,0.426147,0.92739,0,0
0.609375,1.77865,0.303187,0.426147,0.92739,0,0
0.610625,1.7787,0.303188,0.426138,0.927387,0,0
0.611875,1.7787,0.303188,0.426138,0.927387,0,0
0.613125,1.77875,0.303191,0.42613,0.927379,0,0
0.614375,1.77875,0.303191,0.42613,0.927379,0,0
0.615625,1.77881,0.303196,0.426123,0.927368,0,0
0.616875,1.77881,0.303196,0.426123,0.927368,0,0
0.618125,1.77886,0.303193,0.426105,0.927375,0,0
0.619375,1.77886,0.303193,0.426105,0.927375,0,0
0.620625,1.77892,0.303194,0.426092,0.927369,0,0
0.621875,1.77892,0.303194,0.426092,0.927369,0,0
0.623125,1.77899,0.303192,0.426073,0.927374,0,0
0.624375,1.77899,0.303192,0.426073,0.927374,0,0
0.625625,1.77907,0.303195,0.426058,0.927367,0,0
