x,T,p,rho,U_0,U_1,U_2
0.055625,2.5,1,1,5.34875e-78,0,0
0.056875,2.5,1,1,5.34875e-78,0,0
0.058125,2.5,1,1,3.44972e-77,0,0
0.059375,2.5,1,1,3.44972e-77,0,0
0.060625,2.5,1,1,2.21041e-76,0,0
0.061875,2.5,1,1,2.21041e-76,0,0
0.063125,2.5,1,1,1.40704e-75,0,0
0.064375,2.5,1,1,1.40704e-75,0,0
0.065625,2.5,1,1,8.89753e-75,0,0
0.066875,2.5,1,1,8.89753e-75,0,0
0.068125,2.5,1,1,5.58914e-74,0,0
0.069375,2.5,1,1,5.58914e-74,0,0
0.070625,2.5,1,1,3.48753e-73,0,0
0.071875,2.5,1,1,3.48753e-73,0,0
0.073125,2.5,1,1,2.16158e-72,0,0
0.074375,2.5,1,1,2.16158e-72,0,0
0.075625,2.5,1,1,1.33073e-71,0,0
0.076875,2.5,1,1,1.33073e-71,0,0
0.078125,2.5,1,1,8.13692e-71,0,0
0.079375,2.5,1,1,8.13692e-71,0,0
0.080625,2.5,1,1,4.94153e-70,0,0
0.081875,2.5,1,1,4.94153e-70,0,0
0.083125,2.5,1,1,2.98042e-69,0,0
0.084375,2.5,1,1,2.98042e-69,0,0
0.085625,2.5,1,1,1.78522e-68,0,0
0.086875,2.5,1,1,1.78522e-68,0,0
0.088125,2.5,1,1,1.06191e-67,0,0
0.089375,2.5,1,1,1.06191e-67,0,0
0.090625,2.5,1,1,6.2726e-67,0,0
0.091875,2.5,1,1,6.2726e-67,0,0
0.093125,2.5,1,1,3.67919e-66,0,0
0.094375,2.5,1,1,3.67919e-66,0,0
0.095625,2.5,1,1,2.14281e-65,0,0
0.096875,2.5,1,1,2.14281e-65,0,0
0.098125,2.5,1,1,1.23915e-64,0,0
0.099375,2.5,1,1,1.23915e-64,0,0
0.100625,2.5,1,1,7.11467e-64,0,0
0.101875,2.5,1,1,7.11467e-64,0,0
0.103125,2.5,1,1,4.05561e-63,0,0
0.104375,2.5,1,1,4.05561e-63,0,0
0.105625,2.5,1,1,2.29515e-62,0,0
0.106875,2.5,1,1,2.29515e-62,0,0
0.108125,2.5,1,1,1.28942e-61,0,0
0.109375,2.5,1,1,1.28942e-61,0,0
0.110625,2.5,1,1,7.19108e-61,0,0
0.111875,2.5,1,1,7.19108e-61,0,0
0.113125,2.5,1,1,3.98093e-60,0,0
0.114375,2.5,1,1,3.98093e-60,0,0
0.115625,2.5,1,1,2.18749e-59,0,0
0.116875,2.5,1,1,2.18749e-59,0,0
0.118125,2.5,1,1,1.19305e-58,0,0
0.119375,2.5,1,1,1.19305e-58,0,0
0.120625,2.5,1,1,6.45808e-58,0,0
0.121875,2.5,1,1,6.45808e-58,0,0
0.123125,2.5,1,1,3.4694e-57,0,0
0.124375,2.5,1,1,3.4694e-57,0,0
0.125625,2.5,1,1,1.84966e-56,0,0
0.126875,2.5,1,1,1.84966e-56,0,0
0.128125,2.5,1,1,9.78576e-56,0,0
0.129375,2.5,1,1,9.78576e-56,0,0
0.130625,2.5,1,1,5.13734e-55,0,0
0.131875,2.5,1,1,5.13734e-55,0,0
0.133125,2.5,1,1,2.67609e-54,0,0
0.134375,2.5,1,1,2.67609e-54,0,0
0.135625,2.5,1,1,1.38311e-53,0,0
0.136875,2.5,1,1,1.38311e-53,0,0
0.138125,2.5,1,1,7.09222e-53,0,0
0.139375,2.5,1,1,7.09222e-53,0,0
0.140625,2.5,1,1,3.6079e-52,0,0
0.141875,2.5,1,1,3.6079e-52,0,0
0.143125,2.5,1,1,1.82073e-51,0,0
0.144375,2.5,1,1,1.82073e-51,0,0
0.145625,2.5,1,1,9.11446e-51,0,0
0.146875,2.5,1,1,9.11446e-51,0,0
0.148125,2.5,1,1,4.52567e-50,0,0
0.149375,2.5,1,1,4.52567e-50,0,0
0.150625,2.5,1,1,2.22882e-49,0,0
0.151875,2.5,1,1,2.22882e-49,0,0
0.153125,2.5,1,1,1.08862e-48,0,0
0.154375,2.5,1,1,1.08862e-48,0,0
0.155625,2.5,1,1,5.27303e-48,0,0
0.156875,2.5,1,1,5.27303e-48,0,0
0.158125,2.5,1,1,2.53276e-47,0,0
0.159375,2.5,1,1,2.53276e-47,0,0
0.160625,2.5,1,1,1.20628e-46,0,0
0.161875,2.5,1,1,1.20628e-46,0,0
0.163125,2.5,1,1,5.69626e-46,0,0
0.164375,2.5,1,1,5.69626e-46,0,0
0.165625,2.5,1,1,2.66676e-45,0,0
0.166875,2.5,1,1,2.66676e-45,0,0
0.168125,2.5,1,1,1.23765e-44,0,0
0.169375,2.5,1,1,1.23765e-44,0,0
0.170625,2.5,1,1,5.69367e-44,0,0
0.171875,2.5,1,1,5.69367e-44,0,0
0.173125,2.5,1,1,2.59616e-43,0,0
0.174375,2.5,1,1,2.59616e-43,0,0
0.175625,2.5,1,1,1.17321e-42,0,0
0.176875,2.5,1,1,1.17321e-42,0,0
0.178125,2.5,1,1,5.25393e-42,0,0
0.179375,2.5,1,1,5.25393e-42,0,0
0.180625,2.5,1,1,2.33139e-41,0,0
0.181875,2.5,1,1,2.33139e-41,0,0
0.183125,2.5,1,1,1.025e-40,0,0
0.184375,2.5,1,1,1.025e-40,0,0
0.185625,2.5,1,1,4.46438e-40,0,0
0.186875,2.5,1,1,4.46438e-40,0,0
0.188125,2.5,1,1,1.92612e-39,0,0
0.189375,2.5,1,1,1.92612e-39,0,0
0.190625,2.5,1,1,8.23076e-39,0,0
0.191875,2.5,1,1,8.23076e-39,0,0
0.193125,2.5,1,1,3.48318e-38,0,0
0.194375,2.5,1,1,3.48318e-38,0,0
0.195625,2.5,1,1,1.45962e-37,0,0
0.196875,2.5,1,1,1.45962e-37,0,0
0.198125,2.5,1,1,6.05581e-37,0,0
0.199375,2.5,1,1,6.05581e-37,0,0
0.200625,2.5,1,1,2.48723e-36,0,0
0.201875,2.5,1,1,2.48723e-36,0,0
0.203125,2.5,1,1,1.01114e-35,0,0
0.204375,2.5,1,1,1.01114e-35,0,0
0.205625,2.5,1,1,4.06807e-35,0,0
0.206875,2.5,1,1,4.06807e-35,0,0
0.208125,2.5,1,1,1.61952e-34,0,0
0.209375,2.5,1,1,1.61952e-34,0,0
0.210625,2.5,1,1,6.37876e-34,0,0
0.211875,2.5,1,1,6.37876e-34,0,0
0.213125,2.5,1,1,2.48523e-33,0,0
0.214375,2.5,1,1,2.48523e-33,0,0
0.215625,2.5,1,1,9.57648e-33,0,0
0.216875,2.5,1,1,9.57648e-33,0,0
0.218125,2.5,1,1,3.64906e-32,0,0
0.219375,2.5,1,1,3.64906e-32,0,0
0.220625,2.5,1,1,1.37472e-31,0,0
0.221875,2.5,1,1,1.37472e-31,0,0
0.223125,2.5,1,1,5.11959e-31,0,0
0.224375,2.5,1,1,5.11959e-31,0,0
0.225625,2.5,1,1,1.88436e-30,0,0
0.226875,2.5,1,1,1.88436e-30,0,0
0.228125,2.5,1,1,6.85376e-30,0,0
0.229375,2.5,1,1,6.85376e-30,0,0
0.230625,2.5,1,1,2.46294e-29,0,0
0.231875,2.5,1,1,2.46294e-29,0,0
0.233125,2.5,1,1,8.74313e-29,0,0
0.234375,2.5,1,1,8.74313e-29,0,0
0.235625,2.5,1,1,3.06547e-28,0,0
0.236875,2.5,1,1,3.06547e-28,0,0
0.238125,2.5,1,1,1.06139e-27,0,0
0.239375,2.5,1,1,1.06139e-27,0,0
0.240625,2.5,1,1,3.6285e-27,0,0
0.241875,2.5,1,1,3.6285e-27,0,0
0.243125,2.5,1,1,1.22457e-26,0,0
0.244375,2.5,1,1,1.22457e-26,0,0
0.245625,2.5,1,1,4.07912e-26,0,0
0.246875,2.5,1,1,4.07912e-26,0,0
0.248125,2.5,1,1,1.34088e-25,0,0
0.249375,2.5,1,1,1.34088e-25,0,0
0.250625,2.5,1,1,4.34863e-25,0,0
0.251875,2.5,1,1,4.34863e-25,0,0
0.253125,2.5,1,1,1.39102e-24,0,0
0.254375,2.5,1,1,1.39102e-24,0,0
0.255625,2.5,1,1,4.3872e-24,0,0
0.256875,2.5,1,1,4.3872e-24,0,0
0.258125,2.5,1,1,1.36377e-23,0,0
0.259375,2.5,1,1,1.36377e-23,0,0
0.260625,2.5,1,1,4.1764e-23,0,0
0.261875,2.5,1,1,4.1764e-23,0,0
0.263125,2.5,1,1,1.25938e-22,0,0
0.264375,2.5,1,1,1.25938e-22,0,0
0.265625,2.5,1,1,3.73782e-22,0,0
0.266875,2.5,1,1,3.73782e-22,0,0
0.268125,2.5,1,1,1.09156e-21,0,0
0.269375,2.5,1,1,1.09156e-21,0,0
0.270625,2.5,1,1,3.13623e-21,0,0
0.271875,2.5,1,1,3.13623e-21,0,0
0.273125,2.5,1,1,8.86752e-21,0,0
0.274375,2.5,1,1,8.86752e-21,0,0
0.275625,2.5,1,1,2.46854e-20,0,0
0.276875,2.5,1,1,2.46854e-20,0,0
0.278125,2.5,1,1,6.76963e-20,0,0
0.279375,2.5,1,1,6.76963e-20,0,0
0.280625,2.5,1,1,1.83013e-19,0,0
0.281875,2.5,1,1,1.83013e-19,0,0
0.283125,2.5,1,1,4.8899e-19,0,0
0.284375,2.5,1,1,4.8899e-19,0,0
0.285625,2.5,1,1,1.30689e-18,0,0
0.286875,2.5,1,1,1.30689e-18,0,0
0.288125,2.5,1,1,3.67835e-18,0,0
0.289375,2.5,1,1,3.67835e-18,0,0
0.290625,2.5,1,1,1.36211e-17,0,0
0.291875,2.5,1,1,1.36211e-17,0,0
0.293125,2.5,1,1,1.46906e-16,0,0
0.294375,2.5,1,1,1.46906e-16,0,0
0.295625,2.5,1,1,1.30997e-15,0,0
0.296875,2.5,1,1,1.30997e-15,0,0
0.298125,2.5,1,1,6.82119e-15,0,0
0.299375,2.5,1,1,6.82119e-15,0,0
0.300625,2.5,1,1,2.83333e-14,0,0
0.301875,2.5,1,1,2.83333e-14,0,0
0.303125,2.5,1,1,1.03111e-13,0,0
0.304375,2.5,1,1,1.03111e-13,0,0
0.305625,2.5,1,1,3.66852e-13,0,0
0.306875,2.5,1,1,3.66852e-13,0,0
0.308125,2.5,1,1,1.29126e-12,0,0
0.309375,2.5,1,1,1.29126e-12,0,0
0.310625,2.5,1,1,4.50191e-12,0,0
0.311875,2.5,1,1,4.50191e-12,0,0
0.313125,2.5,1,1,1.55581e-11,0,0
0.314375,2.5,1,1,1.55581e-11,0,0
0.315625,2.5,1,1,5.33061e-11,0,0
0.316875,2.5,1,1,5.33061e-11,0,0
0.318125,2.5,1,1,1.81099e-10,0,0
0.319375,2.5,1,1,1.81099e-10,0,0
0.320625,2.5,1,1,6.10123e-10,0,0
0.321875,2.5,1,1,6.10123e-10,0,0
0.323125,2.5,1,1,2.03869e-09,0,0
0.324375,2.5,1,1,2.03869e-09,0,0
0.325625,2.5,1,1,6.75804e-09,0,0
0.326875,2.5,1,1,6.75804e-09,0,0
0.328125,2.5,1,1,2.223e-08,0,0
0.329375,2.5,1,1,2.223e-08,0,0
0.330625,2.5,1,1,7.25854e-08,0,0
0.331875,2.5,1,1,7.25854e-08,0,0
0.333125,2.5,1,1,2.35356e-07,0,0
0.334375,2.5,1,1,2.35356e-07,0,0
0.335625,2.5,0.999999,0.999999,7.58027e-07,0,0
0.336875,2.5,0.999999,0.999999,7.58027e-07,0,0
0.338125,2.5,0.999998,0.999998,2.41915e-06,0,0
0.339375,2.5,0.999998,0.999998,2.41915e-06,0,0
0.340625,2.5,0.999993,0.999993,7.59808e-06,0,0
0.341875,2.5,0.999993,0.999993,7.59808e-06,0,0
0.343125,2.49998,0.999975,0.999981,2.1086e-05,0,0
0.344375,2.49998,0.999975,0.999981,2.1086e-05,0,0
0.345625,2.49996,0.999944,0.999959,4.80617e-05,0,0
0.346875,2.49996,0.999944,0.999959,4.80617e-05,0,0
0.348125,2.49992,0.999884,0.999917,9.78014e-05,0,0
0.349375,2.49992,0.999884,0.999917,9.78014e-05,0,0
0.350625,2.49984,0.999779,0.999842,0.000186652,0,0
0.351875,2.49984,0.999779,0.999842,0.000186652,0,0
0.353125,2.49971,0.999595,0.99971,0.000342389,0,0
0.354375,2.49971,0.999595,0.99971,0.000342389,0,0
0.355625,2.49949,0.999279,0.999483,0.00061051,0,0
0.356875,2.49949,0.999279,0.999483,0.00061051,0,0
0.358125,2.49911,0.99875,0.999106,0.001058,0,0
0.359375,2.49911,0.99875,0.999106,0.001058,0,0
0.360625,2.4985,0.997895,0.998494,0.00178201,0,0
0.361875,2.4985,0.997895,0.998494,0.00178201,0,0
0.363125,2.49754,0.996557,0.997538,0.0029151,0,0
0.364375,2.49754,0.996557,0.997538,0.0029151,0,0
0.365625,2.4961,0.994541,0.996095,0.00462595,0,0
0.366875,2.4961,0.994541,0.996095,0.00462595,0,0
0.368125,2.494,0.99161,0.993996,0.00711688,0,0
0.369375,2.494,0.99161,0.993996,0.00711688,0,0
0.370625,2.49106,0.987513,0.991056,0.0106122,0,0
0.371875,2.49106,0.987513,0.991056,0.0106122,0,0
0.373125,2.48711,0.981995,0.987086,0.0153419,0,0
0.374375,2.48711,0.981995,0.987086,0.0153419,0,0
0.375625,2.48193,0.974826,0.981924,0.0215168,0,0
0.376875,2.48193,0.974826,0.981924,0.0215168,0,0
0.378125,2.47541,0.965862,0.975458,0.0292894,0,0
0.379375,2.47541,0.965862,0.975458,0.0292894,0,0
0.380625,2.4675,0.955064,0.967644,0.0387381,0,0
0.381875,2.4675,0.955064,0.967644,0.0387381,0,0
0.383125,2.4582,0.942479,0.958507,0.0498637,0,0
0.384375,2.4582,0.942479,0.958507,0.0498637,0,0
0.385625,2.44759,0.928258,0.948133,0.0625899,0,0
0.386875,2.44759,0.928258,0.948133,0.0625899,0,0
0.388125,2.43576,0.912613,0.93668,0.0767822,0,0
0.389375,2.43576,0.912613,0.93668,0.0767822,0,0
0.390625,2.42289,0.895804,0.924315,0.0922661,0,0
0.391875,2.42289,0.895804,0.924315,0.0922661,0,0
0.393125,2.40911,0.878072,0.911199,0.108873,0,0
0.394375,2.40911,0.878072,0.911199,0.108873,0,0
0.395625,2.39455,0.859612,0.897465,0.126471,0,0
0.396875,2.39455,0.859612,0.897465,0.126471,0,0
0.398125,2.37938,0.840668,0.883284,0.144891,0,0
0.399375,2.37938,0.840668,0.883284,0.144891,0,0
0.400625,2.36394,0.821684,0.868979,0.163732,0,0
0.401875,2.36394,0.821684,0.868979,0.163732,0,0
0.403125,2.34832,0.802799,0.854653,0.1828,0,0
0.404375,2.34832,0.802799,0.854653,0.1828,0,0
0.405625,2.33259,0.784105,0.840379,0.202064,0,0
0.406875,2.33259,0.784105,0.840379,0.202064,0,0
0.408125,2.31679,0.765636,0.826181,0.221489,0,0
0.409375,2.31679,0.765636,0.826181,0.221489,0,0
0.410625,2.30094,0.747417,0.812079,0.241047,0,0
0.411875,2.30094,0.747417,0.812079,0.241047,0,0
0.413125,2.28505,0.72947,0.798091,0.260718,0,0
0.414375,2.28505,0.72947,0.798091,0.260718,0,0
0.415625,2.26912,0.711807,0.784233,0.280487,0,0
0.416875,2.26912,0.711807,0.784233,0.280487,0,0
0.418125,2.25317,0.694437,0.770511,0.300343,0,0
0.419375,2.25317,0.694437,0.770511,0.300343,0,0
0.420625,2.23722,0.677365,0.756929,0.320275,0,0
0.421875,2.23722,0.677365,0.756929,0.320275,0,0
0.423125,2.22127,0.660595,0.743489,0.340277,0,0
0.424375,2.22127,0.660595,0.743489,0.340277,0,0
0.425625,2.20532,0.644131,0.7302,0.360344,0,0
0.426875,2.20532,0.644131,0.7302,0.360344,0,0
0.428125,2.18939,0.62797,0.717061,0.38047,0,0
0.429375,2.18939,0.62797,0.717061,0.38047,0,0
0.430625,2.17347,0.612117,0.704077,0.400654,0,0
0.431875,2.17347,0.612117,0.704077,0.400654,0,0
0.433125,2.15757,0.596564,0.691246,0.420891,0,0
0.434375,2.15757,0.596564,0.691246,0.420891,0,0
0.435625,2.14169,0.581317,0.678573,0.441184,0,0
0.436875,2.14169,0.581317,0.678573,0.441184,0,0
0.438125,2.12582,0.566362,0.666052,0.461524,0,0
0.439375,2.12582,0.566362,0.666052,0.461524,0,0
0.440625,2.10998,0.551708,0.653689,0.481919,0,0
0.441875,2.10998,0.551708,0.653689,0.481919,0,0
0.443125,2.09415,0.537339,0.641477,0.502364,0,0
0.444375,2.09415,0.537339,0.641477,0.502364,0,0
0.445625,2.07834,0.523261,0.629423,0.522861,0,0
0.446875,2.07834,0.523261,0.629423,0.522861,0,0
0.448125,2.06254,0.509463,0.61752,0.543411,0,0
0.449375,2.06254,0.509463,0.61752,0.543411,0,0
0.450625,2.04676,0.495943,0.605767,0.564018,0,0
0.451875,2.04676,0.495943,0.605767,0.564018,0,0
0.453125,2.03099,0.482694,0.59416,0.584684,0,0
0.454375,2.03099,0.482694,0.59416,0.584684,0,0
0.455625,2.01524,0.46971,0.582696,0.605415,0,0
0.456875,2.01524,0.46971,0.582696,0.605415,0,0
0.458125,1.99951,0.456984,0.571371,0.626218,0,0
0.459375,1.99951,0.456984,0.571371,0.626218,0,0
0.460625,1.98377,0.444506,0.560179,0.647098,0,0
0.461875,1.98377,0.444506,0.560179,0.647098,0,0
0.463125,1.96803,0.432275,0.549122,0.668073,0,0
0.464375,1.96803,0.432275,0.549122,0.668073,0,0
0.465625,1.95228,0.420268,0.538177,0.689135,0,0
0.466875,1.95228,0.420268,0.538177,0.689135,0,0
0.468125,1.93652,0.408513,0.527381,0.710318,0,0
0.469375,1.93652,0.408513,0.527381,0.710318,0,0
0.470625,1.92076,0.396965,0.516676,0.731528,0,0
0.471875,1.92076,0.396965,0.516676,0.731528,0,0
0.473125,1.90507,0.38576,0.506227,0.752722,0,0
0.474375,1.90507,0.38576,0.506227,0.752722,0,0
0.475625,1.88963,0.37492,0.496022,0.773678,0,0
0.476875,1.88963,0.37492,0.496022,0.773678,0,0
0.478125,1.87443,0.364475,0.486114,0.79439,0,0
0.479375,1.87443,0.364475,0.486114,0.79439,0,0
0.480625,1.85951,0.354434,0.476514,0.814779,0,0
0.481875,1.85951,0.354434,0.476514,0.814779,0,0
0.483125,1.84509,0.344891,0.46731,0.83462,0,0
0.484375,1.84509,0.344891,0.46731,0.83462,0,0
0.485625,1.8312,0.335922,0.458608,0.853712,0,0
0.486875,1.8312,0.335922,0.458608,0.853712,0,0
0.488125,1.81841,0.32771,0.450545,0.871574,0,0
0.489375,1.81841,0.32771,0.450545,0.871574,0,0
0.490625,1.80666,0.320506,0.443506,0.887571,0,0
0.491875,1.80666,0.320506,0.443506,0.887571,0,0
0.493125,1.79724,0.314561,0.437562,0.901014,0,0
0.494375,1.79724,0.314561,0.437562,0.901014,0,0
0.495625,1.79,0.310025,0.432996,0.911398,0,0
0.496875,1.79,0.310025,0.432996,0.911398,0,0
0.498125,1.78449,0.306853,0.429889,0.918783,0,0
0.499375,1.78449,0.306853,0.429889,0.918783,0,0
0.500625,1.78083,0.304772,0.427852,0.9236,0,0
0.501875,1.78083,0.304772,0.427852,0.9236,0,0
0.503125,1.77914,0.303541,0.426528,0.926517,0,0
0.504375,1.77914,0.303541,0.426528,0.926517,0,0
0.505625,1.77819,0.302934,0.425904,0.927968,0,0
0.506875,1.77819,0.302934,0.425904,0.927968,0,0
0.508125,1.77786,0.302776,0.42576,0.928324,0,0
0.509375,1.77786,0.302776,0.42576,0.928324,0,0
0.510625,1.77784,0.302771,0.425759,0.928316,0,0
0.511875,1.77784,0.302771,0.425759,0.928316,0,0
0.513125,1.77788,0.302789,0.425773,0.928268,0,0
0.514375,1.77788,0.302789,0.425773,0.928268,0,0
0.515625,1.77794,0.302792,0.425763,0.928255,0,0
0.516875,1.77794,0.302792,0.425763,0.928255,0,0
0.518125,1.77804,0.302804,0.425755,0.928225,0,0
0.519375,1.77804,0.302804,0.425755,0.928225,0,0
0.520625,1.77817,0.30283,0.425761,0.928155,0,0
0.521875,1.77817,0.30283,0.425761,0.928155,0,0
0.523125,1.77834,0.302884,0.425795,0.928022,0,0
0.524375,1.77834,0.302884,0.425795,0.928022,0,0
0.525625,1.77846,0.302934,0.425838,0.927913,0,0
0.526875,1.77846,0.302934,0.425838,0.927913,0,0
0.528125,1.77856,0.302977,0.425872,0.927813,0,0
0.529375,1.77856,0.302977,0.425872,0.927813,0,0
0.530625,1.77868,0.303018,0.425903,0.927733,0,0
0.531875,1.77868,0.303018,0.425903,0.927733,0,0
0.533125,1.77875,0.303012,0.425877,0.927751,0,0
0.534375,1.77875,0.303012,0.425877,0.927751,0,0
0.535625,1.77887,0.303023,0.425865,0.927726,0,0
0.536875,1.77887,0.303023,0.425865,0.927726,0,0
0.538125,1.77901,0.303044,0.42586,0.927675,0,0
0.539375,1.77901,0.303044,0.42586,0.927675,0,0
0.540625,1.77917,0.303079,0.425871,0.9276,0,0
0.541875,1.77917,0.303079,0.425871,0.9276,0,0
0.543125,1.77926,0.303072,0.425841,0.927615,0,0
0.544375,1.77926,0.303072,0.425841,0.927615,0,0
0.545625,1.77939,0.30309,0.425836,0.927568,0,0
0.546875,1.77939,0.30309,0.425836,0.927568,0,0
0.548125,1.77954,0.303082,0.425788,0.927591,0,0
0.549375,1.77954,0.303082,0.425788,0.927591,0,0
0.550625,1.77978,0.303104,0.425761,0.927539,0,0
0.551875,1.77978,0.303104,0.425761,0.927539,0,0
0.553125,1.78004,0.30307,0.425651,0.927646,0,0
0.554375,1.78004,0.30307,0.425651,0.927646,0,0
0.555625,1.7804,0.303103,0.425611,0.927567,0,0
0.556875,1.7804,0.303103,0.425611,0.927567,0,0
0.558125,1.78074,0.303026,0.425423,0.927822,0,0
0.559375,1.78074,0.303026,0.425423,0.927822,0,0
0.560625,1.7814,0.303151,0.425439,0.927523,0,0
0.561875,1.7814,0.303151,0.425439,0.927523,0,0
0.563125,1.78219,0.302973,0.425002,0.928087,0,0
0.564375,1.78219,0.302973,0.425002,0.928087,0,0
0.565625,1.7841,0.303282,0.42498,0.927366,0,0
0.566875,1.7841,0.303282,0.42498,0.927366,0,0
0.568125,1.78671,0.302912,0.423841,0.928221,0,0
0.569375,1.78671,0.302912,0.423841,0.928221,0,0
0.570625,1.79218,0.303332,0.423132,0.927274,0,0
0.571875,1.79218,0.303332,0.423132,0.927274,0,0
0.573125,1.80051,0.303027,0.420753,0.927803,0,0
0.574375,1.80051,0.303027,0.420753,0.927803,0,0
0.575625,1.81457,0.303235,0.417777,0.927451,0,0
0.576875,1.81457,0.303235,0.417777,0.927451,0,0
0.578125,1.8361,0.303186,0.412812,0.927563,0,0
0.579375,1.8361,0.303186,0.412812,0.927563,0,0
0.580625,1.86821,0.30319,0.405721,0.927666,0,0
0.581875,1.86821,0.30319,0.405721,0.927666,0,0
0.583125,1.91431,0.303205,0.395972,0.927813,0,0
0.584375,1.91431,0.303205,0.395972,0.927813,0,0
0.585625,1.97791,0.303215,0.383251,0.928073,0,0
0.586875,1.97791,0.303215,0.383251,0.928073,0,0
0.588125,2.06231,0.303225,0.367578,0.928473,0,0
0.589375,2.06231,0.303225,0.367578,0.928473,0,0
0.590625,2.16978,0.303249,0.3494,0.92901,0,0
0.591875,2.16978,0.303249,0.3494,0.92901,0,0
0.593125,2.30049,0.303236,0.329534,0.929224,0,0
0.594375,2.30049,0.303236,0.329534,0.929224,0,0
0.595625,2.45028,0.302932,0.309079,0.928348,0,0
0.596875,2.45028,0.302932,0.309079,0.928348,0,0
0.598125,2.59024,0.303245,0.29268,0.927063,0,0
0.599375,2.59024,0.303245,0.29268,0.927063,0,0
0.600625,2.69093,0.303248,0.281731,0.927269,0,0
0.601875,2.69093,0.303248,0.281731,0.927269,0,0
0.603125,2.75916,0.303237,0.274755,0.927472,0,0
0.604375,2.75916,0.303237,0.274755,0.927472,0,0
0.605625,2.80267,0.303239,0.270491,0.927532,0,0
0.606875,2.80267,0.303239,0.270491,0.927532,0,0
0.608125,2.82882,0.303242,0.267993,0.927552,0,0
0.609375,2.82882,0.303242,0.267993,0.927552,0,0
0.610625,2.84368,0.303247,0.266597,0.927552,0,0
0.611875,2.84368,0.303247,0.266597,0.927552,0,0
0.613125,2.85161,0.303252,0.265861,0.927546,0,0
0.614375,2.85161,0.303252,0.265861,0.927546,0,0
0.615625,2.85554,0.303255,0.265497,0.92754,0,0
0.616875,2.85554,0.303255,0.265497,0.92754,0,0
0.618125,2.85726,0.303253,0.265336,0.927545,0,0
0.619375,2.85726,0.303253,0.265336,0.927545,0,0
0.620625,2.85784,0.30325,0.265279,0.927556,0,0
0.621875,2.85784,0.30325,0.265279,0.927556,0,0
0.623125,2.85794,0.303247,0.265267,0.927559,0,0
0.624375,2.85794,0.303247,0.265267,0.927559,0,0
0.625625,2.85786,0.303245,0.265273,0.927558,0,0
0.626875,2.85786,0.303245,0.265273,0.927558,0,0
0.628125,2.85763,0.303244,0.265293,0.927556,0,0
0.629375,2.85763,0.303244,0.265293,0.927556,0,0
0.630625,2.85726,0.303245,0.265329,0.927552,0,0
0.631875,2.85726,0.303245,0.265329,0.927552,0,0
0.633125,2.85686,0.303248,0.265368,0.927542,0,0
0.634375,2.85686,0.303248,0.265368,0.927542,0,0
0.635625,2.85659,0.303252,0.265397,0.927524,0,0
0.636875,2.85659,0.303252,0.265397,0.927524,0,0
0.638125,2.85643,0.303255,0.265415,0.927504,0,0
0.639375,2.85643,0.303255,0.265415,0.927504,0,0
0.640625,2.8563,0.30325,0.265422,0.927498,0,0
0.641875,2.8563,0.30325,0.265422,0.927498,0,0
0.643125,2.85616,0.303237,0.265424,0.927519,0,0
0.644375,2.85616,0.303237,0.265424,0.927519,0,0
