x,T,p,rho,U_0,U_1,U_2
0.078125,2.5,1,1,-6.92858e-16,0,0
0.079375,2.5,1,1,-6.92858e-16,0,0
0.080625,2.5,1,1,-5.9853e-16,0,0
0.081875,2.5,1,1,-5.9853e-16,0,0
0.083125,2.5,1,1,-6.70873e-16,0,0
0.084375,2.5,1,1,-6.70873e-16,0,0
0.085625,2.5,1,1,-3.47605e-16,0,0
0.086875,2.5,1,1,-3.47605e-16,0,0
0.088125,2.5,1,1,2.10564e-17,0,0
0.089375,2.5,1,1,2.10564e-17,0,0
0.090625,2.5,1,1,1.80602e-16,0,0
0.091875,2.5,1,1,1.80602e-16,0,0
0.093125,2.5,1,1,1.17362e-16,0,0
0.094375,2.5,1,1,1.17362e-16,0,0
0.095625,2.5,1,1,-2.53896e-16,0,0
0.096875,2.5,1,1,-2.53896e-16,0,0
0.098125,2.5,1,1,-2.14333e-16,0,0
0.099375,2.5,1,1,-2.14333e-16,0,0
0.100625,2.5,1,1,-4.27894e-16,0,0
0.101875,2.5,1,1,-4.27894e-16,0,0
0.103125,2.5,1,1,-2.38808e-16,0,0
0.104375,2.5,1,1,-2.38808e-16,0,0
0.105625,2.5,1,1,3.72718e-17,0,0
0.106875,2.5,1,1,3.72718e-17,0,0
0.108125,2.5,1,1,3.26132e-16,0,0
0.109375,2.5,1,1,3.26132e-16,0,0
0.110625,2.5,1,1,1.71539e-16,0,0
0.111875,2.5,1,1,1.71539e-16,0,0
0.113125,2.5,1,1,4.62006e-17,0,0
0.114375,2.5,1,1,4.62006e-17,0,0
0.115625,2.5,1,1,1.85718e-16,0,0
0.116875,2.5,1,1,1.85718e-16,0,0
0.118125,2.5,1,1,-7.05624e-17,0,0
0.119375,2.5,1,1,-7.05624e-17,0,0
0.120625,2.5,1,1,-2.02019e-17,0,0
0.121875,2.5,1,1,-2.02019e-17,0,0
0.123125,2.5,1,1,2.00574e-17,0,0
0.124375,2.5,1,1,2.00574e-17,0,0
0.125625,2.5,1,1,-3.04411e-16,0,0
0.126875,2.5,1,1,-3.04411e-16,0,0
0.128125,2.5,1,1,-2.02367e-17,0,0
0.129375,2.5,1,1,-2.02367e-17,0,0
0.130625,2.5,1,1,-1.17067e-16,0,0
0.131875,2.5,1,1,-1.17067e-16,0,0
0.133125,2.5,1,1,4.73168e-17,0,0
0.134375,2.5,1,1,4.73168e-17,0,0
0.135625,2.5,1,1,5.34435e-17,0,0
0.136875,2.5,1,1,5.34435e-17,0,0
0.138125,2.5,1,1,-7.58591e-17,0,0
0.139375,2.5,1,1,-7.58591e-17,0,0
0.140625,2.5,1,1,-5.16579e-16,0,0
0.141875,2.5,1,1,-5.16579e-16,0,0
0.143125,2.5,1,1,-6.25465e-16,0,0
0.144375,2.5,1,1,-6.25465e-16,0,0
0.145625,2.5,1,1,-9.2788e-16,0,0
0.146875,2.5,1,1,-9.2788e-16,0,0
0.148125,2.5,1,1,-1.15683e-15,0,0
0.149375,2.5,1,1,-1.15683e-15,0,0
0.150625,2.5,1,1,-1.04743e-15,0,0
0.151875,2.5,1,1,-1.04743e-15,0,0
0.153125,2.5,1,1,-9.21263e-16,0,0
0.154375,2.5,1,1,-9.21263e-16,0,0
0.155625,2.5,1,1,-7.11456e-16,0,0
0.156875,2.5,1,1,-7.11456e-16,0,0
0.158125,2.5,1,1,-9.83972e-16,0,0
0.159375,2.5,1,1,-9.83972e-16,0,0
0.160625,2.5,1,1,-8.94558e-16,0,0
0.161875,2.5,1,1,-8.94558e-16,0,0
0.163125,2.5,1,1,-1.11364e-15,0,0
0.164375,2.5,1,1,-1.11364e-15,0,0
0.165625,2.5,1,1,-9.96026e-16,0,0
0.166875,2.5,1,1,-9.96026e-16,0,0
0.168125,2.5,1,1,-9.94502e-16,0,0
0.169375,2.5,1,1,-9.94502e-16,0,0
0.170625,2.5,1,1,-1.12958e-15,0,0
0.171875,2.5,1,1,-1.12958e-15,0,0
0.173125,2.5,1,1,-8.28421e-16,0,0
0.174375,2.5,1,1,-8.28421e-16,0,0
0.175625,2.5,1,1,-7.41526e-16,0,0
0.176875,2.5,1,1,-7.41526e-16,0,0
0.178125,2.5,1,1,-8.20314e-16,0,0
0.179375,2.5,1,1,-8.20314e-16,0,0
0.180625,2.5,1,1,-7.99022e-16,0,0
0.181875,2.5,1,1,-7.99022e-16,0,0
0.183125,2.5,1,1,-6.51323e-16,0,0
0.184375,2.5,1,1,-6.51323e-16,0,0
0.185625,2.5,1,1,-6.3138e-16,0,0
0.186875,2.5,1,1,-6.3138e-16,0,0
0.188125,2.5,1,1,-3.66651e-16,0,0
0.189375,2.5,1,1,-3.66651e-16,0,0
0.190625,2.5,1,1,-4.51111e-18,0,0
0.191875,2.5,1,1,-4.51111e-18,0,0
0.193125,2.5,1,1,2.76198e-16,0,0
0.194375,2.5,1,1,2.76198e-16,0,0
0.195625,2.5,1,1,6.11925e-16,0,0
0.196875,2.5,1,1,6.11925e-16,0,0
0.198125,2.5,1,1,1.50171e-15,0,0
0.199375,2.5,1,1,1.50171e-15,0,0
0.200625,2.5,1,1,3.50712e-15,0,0
0.201875,2.5,1,1,3.50712e-15,0,0
0.203125,2.5,1,1,9.28412e-15,0,0
0.204375,2.5,1,1,9.28412e-15,0,0
0.205625,2.5,1,1,2.50001e-14,0,0
0.206875,2.5,1,1,2.50001e-14,0,0
0.208125,2.5,1,1,6.63149e-14,0,0
0.209375,2.5,1,1,6.63149e-14,0,0
0.210625,2.5,1,1,1.73539e-13,0,0
0.211875,2.5,1,1,1.73539e-13,0,0
0.213125,2.5,1,1,4.53918e-13,0,0
0.214375,2.5,1,1,4.53918e-13,0,0
0.215625,2.5,1,1,1.18191e-12,0,0
0.216875,2.5,1,1,1.18191e-12,0,0
0.218125,2.5,1,1,3.0671e-12,0,0
0.219375,2.5,1,1,3.0671e-12,0,0
0.220625,2.5,1,1,7.91984e-12,0,0
0.221875,2.5,1,1,7.91984e-12,0,0
0.223125,2.5,1,1,2.03514e-11,0,0
0.224375,2.5,1,1,2.03514e-11,0,0
0.225625,2.5,1,1,5.20451e-11,0,0
0.226875,2.5,1,1,5.20451e-11,0,0
0.228125,2.5,1,1,1.32465e-10,0,0
0.229375,2.5,1,1,1.32465e-10,0,0
0.230625,2.5,1,1,3.35553e-10,0,0
0.231875,2.5,1,1,3.35553e-10,0,0
0.233125,2.5,1,1,8.45986e-10,0,0
0.234375,2.5,1,1,8.45986e-10,0,0
0.235625,2.5,1,1,2.12278e-09,0,0
0.236875,2.5,1,1,2.12278e-09,0,0
0.238125,2.5,1,1,5.30129e-09,0,0
0.239375,2.5,1,1,5.30129e-09,0,0
0.240625,2.5,1,1,1.3176e-08,0,0
0.241875,2.5,1,1,1.3176e-08,0,0
0.243125,2.5,1,1,3.25912e-08,0,0
0.244375,2.5,1,1,3.25912e-08,0,0
0.245625,2.5,1,1,8.02287e-08,0,0
0.246875,2.5,1,1,8.02287e-08,0,0
0.248125,2.5,1,1,1.96554e-07,0,0
0.249375,2.5,1,1,1.96554e-07,0,0
0.250625,2.5,1,1,4.79315e-07,0,0
0.251875,2.5,1,1,4.79315e-07,0,0
0.253125,2.5,0.999999,0.999999,1.1638e-06,0,0
0.254375,2.5,0.999999,0.999999,1.1638e-06,0,0
0.255625,2.5,0.999997,0.999997,2.8204e-06,0,0
0.256875,2.5,0.999997,0.999997,2.8204e-06,0,0
0.258125,2.5,0.999993,0.999993,6.85556e-06,0,0
0.259375,2.5,0.999993,0.999993,6.85556e-06,0,0
0.260625,2.49999,0.999984,0.999987,1.47649e-05,0,0
0.261875,2.49999,0.999984,0.999987,1.47649e-05,0,0
0.263125,2.49999,0.999971,0.999977,2.58862e-05,0,0
0.264375,2.49999,0.999971,0.999977,2.58862e-05,0,0
0.265625,2.49997,0.999949,0.999962,4.47434e-05,0,0
0.266875,2.49997,0.999949,0.999962,4.47434e-05,0,0
0.268125,2.49994,0.999915,0.999938,7.21788e-05,0,0
0.269375,2.49994,0.999915,0.999938,7.21788e-05,0,0
0.270625,2.49991,0.999868,0.999905,0.000111955,0,0
0.271875,2.49991,0.999868,0.999905,0.000111955,0,0
0.273125,2.49986,0.999796,0.999853,0.000173451,0,0
0.274375,2.49986,0.999796,0.999853,0.000173451,0,0
0.275625,2.49979,0.99969,0.999776,0.000263434,0,0
0.276875,2.49979,0.99969,0.999776,0.000263434,0,0
0.278125,2.49967,0.999535,0.999665,0.000395595,0,0
0.279375,2.49967,0.999535,0.999665,0.000395595,0,0
0.280625,2.49951,0.99931,0.999505,0.000585887,0,0
0.281875,2.49951,0.99931,0.999505,0.000585887,0,0
0.283125,2.4993,0.998996,0.999278,0.000851743,0,0
0.284375,2.4993,0.998996,0.999278,0.000851743,0,0
0.285625,2.49899,0.998558,0.998961,0.00122444,0,0
0.286875,2.49899,0.998558,0.998961,0.00122444,0,0
0.288125,2.49857,0.997955,0.998528,0.00173628,0,0
0.289375,2.49857,0.997955,0.998528,0.00173628,0,0
0.290625,2.498,0.997143,0.997943,0.00242673,0,0
0.291875,2.498,0.997143,0.997943,0.00242673,0,0
0.293125,2.49723,0.996067,0.99717,0.00334145,0,0
0.294375,2.49723,0.996067,0.99717,0.00334145,0,0
0.295625,2.49625,0.994668,0.996164,0.00453121,0,0
0.296875,2.49625,0.994668,0.996164,0.00453121,0,0
0.298125,2.49498,0.992883,0.994881,0.00605116,0,0
0.299375,2.49498,0.992883,0.994881,0.00605116,0,0
0.300625,2.49339,0.990646,0.99327,0.00795914,0,0
0.301875,2.49339,0.990646,0.99327,0.00795914,0,0
0.303125,2.49143,0.987892,0.99129,0.010312,0,0
0.304375,2.49143,0.987892,0.99129,0.010312,0,0
0.305625,2.48905,0.984562,0.988892,0.0131642,0,0
0.306875,2.48905,0.984562,0.988892,0.0131642,0,0
0.308125,2.48622,0.980605,0.986041,0.0165636,0,0
0.309375,2.48622,0.980605,0.986041,0.0165636,0,0
0.310625,2.48289,0.975981,0.982707,0.0205497,0,0
0.311875,2.48289,0.975981,0.982707,0.0205497,0,0
0.313125,2.47905,0.970665,0.978869,0.0251515,0,0
0.314375,2.47905,0.970665,0.978869,0.0251515,0,0
0.315625,2.47468,0.964647,0.974517,0.0303865,0,0
0.316875,2.47468,0.964647,0.974517,0.0303865,0,0
0.318125,2.46978,0.957932,0.969654,0.0362604,0,0
0.319375,2.46978,0.957932,0.969654,0.0362604,0,0
0.320625,2.46435,0.950538,0.96429,0.0427675,0,0
0.321875,2.46435,0.950538,0.96429,0.0427675,0,0
0.323125,2.45841,0.942498,0.958443,0.0498925,0,0
0.324375,2.45841,0.942498,0.958443,0.0498925,0,0
0.325625,2.45197,0.933851,0.952142,0.0576116,0,0
0.326875,2.45197,0.933851,0.952142,0.0576116,0,0
0.328125,2.44508,0.924648,0.945417,0.0658948,0,0
0.329375,2.44508,0.924648,0.945417,0.0658948,0,0
0.330625,2.43775,0.91494,0.938304,0.0747078,0,0
0.331875,2.43775,0.91494,0.938304,0.0747078,0,0
0.333125,2.43002,0.904786,0.93084,0.0840138,0,0
0.334375,2.43002,0.904786,0.93084,0.0840138,0,0
0.335625,2.42192,0.894232,0.923062,0.0937771,0,0
0.336875,2.42192,0.894232,0.923062,0.0937771,0,0
0.338125,2.41348,0.88334,0.915007,0.103958,0,0
0.339375,2.41348,0.88334,0.915007,0.103958,0,0
0.340625,2.40474,0.87216,0.906709,0.114521,0,0
0.341875,2.40474,0.87216,0.906709,0.114521,0,0
0.343125,2.39573,0.860739,0.898202,0.125431,0,0
0.344375,2.39573,0.860739,0.898202,0.125431,0,0
0.345625,2.38648,0.849122,0.889513,0.136657,0,0
0.346875,2.38648,0.849122,0.889513,0.136657,0,0
0.348125,2.377,0.837339,0.88067,0.148178,0,0
0.349375,2.377,0.837339,0.88067,0.148178,0,0
0.350625,2.36732,0.825444,0.871706,0.159953,0,0
0.351875,2.36732,0.825444,0.871706,0.159953,0,0
0.353125,2.35748,0.813472,0.862649,0.171952,0,0
0.354375,2.35748,0.813472,0.862649,0.171952,0,0
0.355625,2.3475,0.801451,0.853517,0.184153,0,0
0.356875,2.3475,0.801451,0.853517,0.184153,0,0
0.358125,2.33738,0.789404,0.844325,0.19654,0,0
0.359375,2.33738,0.789404,0.844325,0.19654,0,0
0.360625,2.32716,0.777357,0.835092,0.209085,0,0
0.361875,2.32716,0.777357,0.835092,0.209085,0,0
0.363125,2.31684,0.765336,0.825839,0.221768,0,0
0.364375,2.31684,0.765336,0.825839,0.221768,0,0
0.365625,2.30645,0.753361,0.816581,0.234575,0,0
0.366875,2.30645,0.753361,0.816581,0.234575,0,0
0.368125,2.29599,0.741447,0.807329,0.247492,0,0
0.369375,2.29599,0.741447,0.807329,0.247492,0,0
0.370625,2.28547,0.729605,0.79809,0.260508,0,0
0.371875,2.28547,0.729605,0.79809,0.260508,0,0
0.373125,2.27491,0.717846,0.788874,0.273614,0,0
0.374375,2.27491,0.717846,0.788874,0.273614,0,0
0.375625,2.2643,0.706179,0.779687,0.286801,0,0
0.376875,2.2643,0.706179,0.779687,0.286801,0,0
0.378125,2.25366,0.694611,0.770536,0.300061,0,0
0.379375,2.25366,0.694611,0.770536,0.300061,0,0
0.380625,2.24299,0.683149,0.761426,0.313389,0,0
0.381875,2.24299,0.683149,0.761426,0.313389,0,0
0.383125,2.2323,0.671799,0.752361,0.326777,0,0
0.384375,2.2323,0.671799,0.752361,0.326777,0,0
0.385625,2.22159,0.660564,0.743347,0.34022,0,0
0.386875,2.22159,0.660564,0.743347,0.34022,0,0
0.388125,2.21086,0.64945,0.734386,0.353715,0,0
0.389375,2.21086,0.64945,0.734386,0.353715,0,0
0.390625,2.20012,0.63846,0.725482,0.367256,0,0
0.391875,2.20012,0.63846,0.725482,0.367256,0,0
0.393125,2.18938,0.627596,0.716637,0.380839,0,0
0.394375,2.18938,0.627596,0.716637,0.380839,0,0
0.395625,2.17863,0.61686,0.707853,0.394461,0,0
0.396875,2.17863,0.61686,0.707853,0.394461,0,0
0.398125,2.16788,0.606254,0.699133,0.40812,0,0
0.399375,2.16788,0.606254,0.699133,0.40812,0,0
0.400625,2.15713,0.59578,0.690478,0.421812,0,0
0.401875,2.15713,0.59578,0.690478,0.421812,0,0
0.403125,2.14638,0.585438,0.681891,0.435534,0,0
0.404375,2.14638,0.585438,0.681891,0.435534,0,0
0.405625,2.13563,0.57523,0.673372,0.449285,0,0
0.406875,2.13563,0.57523,0.673372,0.449285,0,0
0.408125,2.12489,0.565156,0.664922,0.463062,0,0
0.409375,2.12489,0.565156,0.664922,0.463062,0,0
0.410625,2.11417,0.555216,0.656543,0.476863,0,0
0.411875,2.11417,0.555216,0.656543,0.476863,0,0
0.413125,2.10345,0.545411,0.648236,0.490688,0,0
0.414375,2.10345,0.545411,0.648236,0.490688,0,0
0.415625,2.09274,0.53574,0.639999,0.504534,0,0
0.416875,2.09274,0.53574,0.639999,0.504534,0,0
0.418125,2.08204,0.526203,0.631836,0.518399,0,0
0.419375,2.08204,0.526203,0.631836,0.518399,0,0
0.420625,2.07136,0.516799,0.623745,0.532284,0,0
0.421875,2.07136,0.516799,0.623745,0.532284,0,0
0.423125,2.06068,0.507527,0.615727,0.546186,0,0
0.424375,2.06068,0.507527,0.615727,0.546186,0,0
0.425625,2.05004,0.49839,0.607782,0.560106,0,0
0.426875,2.05004,0.49839,0.607782,0.560106,0,0
0.428125,2.03939,0.489381,0.599912,0.574041,0,0
0.429375,2.03939,0.489381,0.599912,0.574041,0,0
0.430625,2.02877,0.480505,0.592113,0.587992,0,0
0.431875,2.02877,0.480505,0.592113,0.587992,0,0
0.433125,2.01816,0.471756,0.584389,0.601957,0,0
0.434375,2.01816,0.471756,0.584389,0.601957,0,0
0.435625,2.00758,0.463138,0.576738,0.615937,0,0
0.436875,2.00758,0.463138,0.576738,0.615937,0,0
0.438125,1.997,0.454645,0.569159,0.62993,0,0
0.439375,1.997,0.454645,0.569159,0.62993,0,0
0.440625,1.98644,0.446279,0.561655,0.643934,0,0
0.441875,1.98644,0.446279,0.561655,0.643934,0,0
0.443125,1.97593,0.438043,0.554224,0.657949,0,0
0.444375,1.97593,0.438043,0.554224,0.657949,0,0
0.445625,1.96541,0.429931,0.546871,0.671968,0,0
0.446875,1.96541,0.429931,0.546871,0.671968,0,0
0.448125,1.95495,0.42195,0.539593,0.685989,0,0
0.449375,1.95495,0.42195,0.539593,0.685989,0,0
0.450625,1.9445,0.414096,0.532393,0.700009,0,0
0.451875,1.9445,0.414096,0.532393,0.700009,0,0
0.453125,1.93409,0.406374,0.525279,0.714022,0,0
0.454375,1.93409,0.406374,0.525279,0.714022,0,0
0.455625,1.92372,0.398783,0.518246,0.728013,0,0
0.456875,1.92372,0.398783,0.518246,0.728013,0,0
0.458125,1.9134,0.391326,0.511297,0.741994,0,0
0.459375,1.9134,0.391326,0.511297,0.741994,0,0
0.460625,1.9031,0.384001,0.504442,0.755937,0,0
0.461875,1.9031,0.384001,0.504442,0.755937,0,0
0.463125,1.8929,0.376818,0.497674,0.769841,0,0
0.464375,1.8929,0.376818,0.497674,0.769841,0,0
0.465625,1.88273,0.369773,0.491006,0.783705,0,0
0.466875,1.88273,0.369773,0.491006,0.783705,0,0
0.468125,1.87263,0.362878,0.48445,0.797479,0,0
0.469375,1.87263,0.362878,0.48445,0.797479,0,0
0.470625,1.86268,0.356135,0.477987,0.811184,0,0
0.471875,1.86268,0.356135,0.477987,0.811184,0,0
0.473125,1.85271,0.349551,0.471676,0.824775,0,0
0.474375,1.85271,0.349551,0.471676,0.824775,0,0
0.475625,1.84305,0.343151,0.465465,0.83819,0,0
0.476875,1.84305,0.343151,0.465465,0.83819,0,0
0.478125,1.83339,0.336935,0.459442,0.851447,0,0
0.479375,1.83339,0.336935,0.459442,0.851447,0,0
0.480625,1.82408,0.330951,0.453586,0.864375,0,0
0.481875,1.82408,0.330951,0.453586,0.864375,0,0
0.483125,1.81504,0.325233,0.447969,0.876949,0,0
0.484375,1.81504,0.325233,0.447969,0.876949,0,0
0.485625,1.80641,0.319848,0.442658,0.888942,0,0
0.486875,1.80641,0.319848,0.442658,0.888942,0,0
0.488125,1.79843,0.314897,0.437739,0.900137,0,0
0.489375,1.79843,0.314897,0.437739,0.900137,0,0
0.490625,1.79123,0.310516,0.433384,0.91017,0,0
0.491875,1.79123,0.310516,0.433384,0.91017,0,0
0.493125,1.78525,0.306859,0.429715,0.91864,0,0
0.494375,1.78525,0.306859,0.429715,0.91864,0,0
0.495625,1.7806,0.304089,0.426947,0.925142,0,0
0.496875,1.7806,0.304089,0.426947,0.925142,0,0
0.498125,1.77766,0.302284,0.425116,0.929405,0,0
0.499375,1.77766,0.302284,0.425116,0.929405,0,0
0.500625,1.77613,0.301384,0.424216,0.931584,0,0
0.501875,1.77613,0.301384,0.424216,0.931584,0,0
0.503125,1.77579,0.301134,0.423942,0.932169,0,0
0.504375,1.77579,0.301134,0.423942,0.932169,0,0
0.505625,1.77592,0.301182,0.423979,0.932022,0,0
0.506875,1.77592,0.301182,0.423979,0.932022,0,0
0.508125,1.77632,0.301399,0.42419,0.931496,0,0
0.509375,1.77632,0.301399,0.42419,0.931496,0,0
0.510625,1.77695,0.301762,0.424551,0.930633,0,0
0.511875,1.77695,0.301762,0.424551,0.930633,0,0
0.513125,1.7777,0.302209,0.425001,0.929578,0,0
0.514375,1.7777,0.302209,0.425001,0.929578,0,0
0.515625,1.77841,0.302612,0.425396,0.928599,0,0
0.516875,1.77841,0.302612,0.425396,0.928599,0,0
0.518125,1.77863,0.302724,0.425501,0.928347,0,0
0.519375,1.77863,0.302724,0.425501,0.928347,0,0
0.520625,1.7787,0.302745,0.425514,0.928314,0,0
0.521875,1.7787,0.302745,0.425514,0.928314,0,0
0.523125,1.77878,0.302766,0.425524,0.928273,0,0
0.524375,1.77878,0.302766,0.425524,0.928273,0,0
0.525625,1.77888,0.302803,0.425553,0.928182,0,0
0.526875,1.77888,0.302803,0.425553,0.928182,0,0
0.528125,1.77903,0.302867,0.425609,0.928029,0,0
0.529375,1.77903,0.302867,0.425609,0.928029,0,0
0.530625,1.77918,0.30294,0.425673,0.927853,0,0
0.531875,1.77918,0.30294,0.425673,0.927853,0,0
0.533125,1.77929,0.302978,0.4257,0.927768,0,0
0.534375,1.77929,0.302978,0.4257,0.927768,0,0
0.535625,1.77939,0.303004,0.425714,0.927708,0,0
0.536875,1.77939,0.303004,0.425714,0.927708,0,0
0.538125,1.77949,0.303033,0.42573,0.92764,0,0
0.539375,1.77949,0.303033,0.42573,0.92764,0,0
0.540625,1.7796,0.303069,0.425754,0.927554,0,0
0.541875,1.7796,0.303069,0.425754,0.927554,0,0
0.543125,1.77973,0.303108,0.42578,0.92746,0,0
0.544375,1.77973,0.303108,0.42578,0.92746,0,0
0.545625,1.77982,0.30313,0.425788,0.927409,0,0
0.546875,1.77982,0.30313,0.425788,0.927409,0,0
0.548125,1.7799,0.303143,0.425786,0.92738,0,0
0.549375,1.7799,0.303143,0.425786,0.92738,0,0
0.550625,1.77999,0.303158,0.425786,0.927345,0,0
0.551875,1.77999,0.303158,0.425786,0.927345,0,0
0.553125,1.78009,0.303179,0.42579,0.927296,0,0
0.554375,1.78009,0.303179,0.42579,0.927296,0,0
0.555625,1.7802,0.303203,0.425799,0.92724,0,0
0.556875,1.7802,0.303203,0.425799,0.92724,0,0
0.558125,1.78029,0.303207,0.425783,0.927232,0,0
0.559375,1.78029,0.303207,0.425783,0.927232,0,0
0.560625,1.78039,0.303215,0.425771,0.927213,0,0
0.561875,1.78039,0.303215,0.425771,0.927213,0,0
0.563125,1.7805,0.30323,0.425764,0.927177,0,0
0.564375,1.7805,0.30323,0.425764,0.927177,0,0
0.565625,1.78063,0.303249,0.425762,0.927133,0,0
0.566875,1.78063,0.303249,0.425762,0.927133,0,0
0.568125,1.78074,0.303246,0.425731,0.927137,0,0
0.569375,1.78074,0.303246,0.425731,0.927137,0,0
0.570625,1.78087,0.303251,0.425706,0.927125,0,0
0.571875,1.78087,0.303251,0.425706,0.927125,0,0
0.573125,1.78102,0.303262,0.425686,0.927098,0,0
0.574375,1.78102,0.303262,0.425686,0.927098,0,0
0.575625,1.78118,0.303277,0.425669,0.927064,0,0
0.576875,1.78118,0.303277,0.425669,0.927064,0,0
0.578125,1.78134,0.303274,0.425627,0.927068,0,0
0.579375,1.78134,0.303274,0.425627,0.927068,0,0
0.580625,1.78152,0.303277,0.425588,0.927061,0,0
0.581875,1.78152,0.303277,0.425588,0.927061,0,0
0.583125,1.78172,0.303285,0.42555,0.927041,0,0
0.584375,1.78172,0.303285,0.42555,0.927041,0,0
0.585625,1.78195,0.303297,0.425513,0.927016,0,0
0.586875,1.78195,0.303297,0.425513,0.927016,0,0
0.588125,1.78221,0.303296,0.42545,0.927019,0,0
0.589375,1.78221,0.303296,0.42545,0.927019,0,0
0.590625,1.78252,0.303297,0.425377,0.927017,0,0
0.591875,1.78252,0.303297,0.425377,0.927017,0,0
0.593125,1.78292,0.3033,0.425284,0.927013,0,0
0.594375,1.78292,0.3033,0.425284,0.927013,0,0
0.595625,1.78348,0.303305,0.425158,0.927008,0,0
0.596875,1.78348,0.303305,0.425158,0.927008,0,0
0.598125,1.78427,0.303312,0.42498,0.927004,0,0
0.599375,1.78427,0.303312,0.42498,0.927004,0,0
0.600625,1.78543,0.303316,0.42471,0.927013,0,0
0.601875,1.78543,0.303316,0.42471,0.927013,0,0
0.603125,1.78713,0.303312,0.424299,0.927043,0,0
0.604375,1.78713,0.303312,0.424299,0.927043,0,0
0.605625,1.78968,0.303307,0.423689,0.927086,0,0
0.606875,1.78968,0.303307,0.423689,0.927086,0,0
0.608125,1.79347,0.303319,0.42281,0.927102,0,0
0.609375,1.79347,0.303319,0.42281,0.927102,0,0
0.610625,1.79899,0.303327,0.421524,0.927146,0,0
0.611875,1.79899,0.303327,0.421524,0.927146,0,0
0.613125,1.80689,0.303319,0.41967,0.927227,0,0
0.614375,1.80689,0.303319,0.41967,0.927227,0,0
0.615625,1.81799,0.303317,0.417105,0.927319,0,0
0.616875,1.81799,0.303317,0.417105,0.927319,0,0
0.618125,1.83326,0.303329,0.413645,0.927404,0,0
0.619375,1.83326,0.303329,0.413645,0.927404,0,0
0.620625,1.85379,0.303334,0.409075,0.927519,0,0
0.621875,1.85379,0.303334,0.409075,0.927519,0,0
0.623125,1.88071,0.303328,0.403208,0.927668,0,0
0.624375,1.88071,0.303328,0.403208,0.927668,0,0
0.625625,1.91524,0.303332,0.395944,0.927803,0,0
0.626875,1.91524,0.303332,0.395944,0.927803,0,0
