x,T,p,rho,U_0,U_1,U_2
0.155625,2.5,1,1,-1.275e-16,0,0
0.156875,2.5,1,1,-1.275e-16,0,0
0.158125,2.5,1,1,6.48005e-16,0,0
0.159375,2.5,1,1,6.48005e-16,0,0
0.160625,2.5,1,1,-1.24534e-15,0,0
0.161875,2.5,1,1,-1.24534e-15,0,0
0.163125,2.5,1,1,8.39811e-16,0,0
0.164375,2.5,1,1,8.39811e-16,0,0
0.165625,2.5,1,1,-3.15713e-16,0,0
0.166875,2.5,1,1,-3.15713e-16,0,0
0.168125,2.5,1,1,7.07716e-16,0,0
0.169375,2.5,1,1,7.07716e-16,0,0
0.170625,2.5,1,1,-6.67982e-16,0,0
0.171875,2.5,1,1,-6.67982e-16,0,0
0.173125,2.5,1,1,3.41677e-16,0,0
0.174375,2.5,1,1,3.41677e-16,0,0
0.175625,2.5,1,1,-8.76315e-16,0,0
0.176875,2.5,1,1,-8.76315e-16,0,0
0.178125,2.5,1,1,3.99932e-16,0,0
0.179375,2.5,1,1,3.99932e-16,0,0
0.180625,2.5,1,1,-3.92126e-17,0,0
0.181875,2.5,1,1,-3.92126e-17,0,0
0.183125,2.5,1,1,-7.31782e-16,0,0
0.184375,2.5,1,1,-7.31782e-16,0,0
0.185625,2.5,1,1,1.10204e-15,0,0
0.186875,2.5,1,1,1.10204e-15,0,0
0.188125,2.5,1,1,2.63089e-16,0,0
0.189375,2.5,1,1,2.63089e-16,0,0
0.190625,2.5,1,1,-4.0411e-16,0,0
0.191875,2.5,1,1,-4.0411e-16,0,0
0.193125,2.5,1,1,3.70837e-16,0,0
0.194375,2.5,1,1,3.70837e-16,0,0
0.195625,2.5,1,1,-2.07269e-16,0,0
0.196875,2.5,1,1,-2.07269e-16,0,0
0.198125,2.5,1,1,1.56673e-16,0,0
0.199375,2.5,1,1,1.56673e-16,0,0
0.200625,2.5,1,1,-4.83637e-16,0,0
0.201875,2.5,1,1,-4.83637e-16,0,0
0.203125,2.5,1,1,-5.00134e-16,0,0
0.204375,2.5,1,1,-5.00134e-16,0,0
0.205625,2.5,1,1,-3.08216e-16,0,0
0.206875,2.5,1,1,-3.08216e-16,0,0
0.208125,2.5,1,1,-7.47008e-16,0,0
0.209375,2.5,1,1,-7.47008e-16,0,0
0.210625,2.5,1,1,7.28482e-16,0,0
0.211875,2.5,1,1,7.28482e-16,0,0
0.213125,2.5,1,1,-7.47236e-17,0,0
0.214375,2.5,1,1,-7.47236e-17,0,0
0.215625,2.5,1,1,7.33316e-17,0,0
0.216875,2.5,1,1,7.33316e-17,0,0
0.218125,2.5,1,1,-1.73798e-16,0,0
0.219375,2.5,1,1,-1.73798e-16,0,0
0.220625,2.5,1,1,3.92175e-15,0,0
0.221875,2.5,1,1,3.92175e-15,0,0
0.223125,2.5,1,1,1.40509e-14,0,0
0.224375,2.5,1,1,1.40509e-14,0,0
0.225625,2.5,1,1,5.38904e-14,0,0
0.226875,2.5,1,1,5.38904e-14,0,0
0.228125,2.5,1,1,2.04478e-13,0,0
0.229375,2.5,1,1,2.04478e-13,0,0
0.230625,2.5,1,1,7.51968e-13,0,0
0.231875,2.5,1,1,7.51968e-13,0,0
0.233125,2.5,1,1,2.59985e-12,0,0
0.234375,2.5,1,1,2.59985e-12,0,0
0.235625,2.5,1,1,8.52914e-12,0,0
0.236875,2.5,1,1,8.52914e-12,0,0
0.238125,2.5,1,1,2.70917e-11,0,0
0.239375,2.5,1,1,2.70917e-11,0,0
0.240625,2.5,1,1,8.46205e-11,0,0
0.241875,2.5,1,1,8.46205e-11,0,0
0.243125,2.5,1,1,2.61888e-10,0,0
0.244375,2.5,1,1,2.61888e-10,0,0
0.245625,2.5,1,1,8.05369e-10,0,0
0.246875,2.5,1,1,8.05369e-10,0,0
0.248125,2.5,1,1,2.46366e-09,0,0
0.249375,2.5,1,1,2.46366e-09,0,0
0.250625,2.5,1,1,7.49974e-09,0,0
0.251875,2.5,1,1,7.49974e-09,0,0
0.253125,2.5,1,1,2.27214e-08,0,0
0.254375,2.5,1,1,2.27214e-08,0,0
0.255625,2.5,1,1,6.84938e-08,0,0
0.256875,2.5,1,1,6.84938e-08,0,0
0.258125,2.5,1,1,2.05324e-07,0,0
0.259375,2.5,1,1,2.05324e-07,0,0
0.260625,2.5,0.999999,0.999999,6.11558e-07,0,0
0.261875,2.5,0.999999,0.999999,6.11558e-07,0,0
0.263125,2.5,0.999998,0.999998,1.81373e-06,0,0
0.264375,2.5,0.999998,0.999998,1.81373e-06,0,0
0.265625,2.5,0.999995,0.999995,5.4688e-06,0,0
0.266875,2.5,0.999995,0.999995,5.4688e-06,0,0
0.268125,2.49999,0.999984,0.999988,1.38846e-05,0,0
0.269375,2.49999,0.999984,0.999988,1.38846e-05,0,0
0.270625,2.49998,0.999968,0.999977,2.79147e-05,0,0
0.271875,2.49998,0.999968,0.999977,2.79147e-05,0,0
0.273125,2.49996,0.999942,0.999958,4.9719e-05,0,0
0.274375,2.49996,0.999942,0.999958,4.9719e-05,0,0
0.275625,2.49993,0.999902,0.999929,8.52479e-05,0,0
0.276875,2.49993,0.999902,0.999929,8.52479e-05,0,0
0.278125,2.49989,0.999835,0.999881,0.000143053,0,0
0.279375,2.49989,0.999835,0.999881,0.000143053,0,0
0.280625,2.49981,0.999728,0.999804,0.000235895,0,0
0.281875,2.49981,0.999728,0.999804,0.000235895,0,0
0.283125,2.49969,0.999558,0.999682,0.000381866,0,0
0.284375,2.49969,0.999558,0.999682,0.000381866,0,0
0.285625,2.49951,0.9993,0.999498,0.000603081,0,0
0.286875,2.49951,0.9993,0.999498,0.000603081,0,0
0.288125,2.49923,0.998919,0.999227,0.000928904,0,0
0.289375,2.49923,0.998919,0.999227,0.000928904,0,0
0.290625,2.49884,0.998367,0.998832,0.00140127,0,0
0.291875,2.49884,0.998367,0.998832,0.00140127,0,0
0.293125,2.49828,0.997581,0.99827,0.00207202,0,0
0.294375,2.49828,0.997581,0.99827,0.00207202,0,0
0.295625,2.4975,0.996494,0.997491,0.00300067,0,0
0.296875,2.4975,0.996494,0.997491,0.00300067,0,0
0.298125,2.49645,0.995026,0.996441,0.00425351,0,0
0.299375,2.49645,0.995026,0.996441,0.00425351,0,0
0.300625,2.49506,0.993094,0.995061,0.00590024,0,0
0.301875,2.49506,0.993094,0.995061,0.00590024,0,0
0.303125,2.49328,0.990617,0.993287,0.00801467,0,0
0.304375,2.49328,0.990617,0.993287,0.00801467,0,0
0.305625,2.49105,0.987513,0.991062,0.0106676,0,0
0.306875,2.49105,0.987513,0.991062,0.0106676,0,0
0.308125,2.48831,0.983719,0.988339,0.0139189,0,0
0.309375,2.48831,0.983719,0.988339,0.0139189,0,0
0.310625,2.48503,0.979183,0.985082,0.0178155,0,0
0.311875,2.48503,0.979183,0.985082,0.0178155,0,0
0.313125,2.48118,0.97388,0.981266,0.0223887,0,0
0.314375,2.48118,0.97388,0.981266,0.0223887,0,0
0.315625,2.47676,0.967804,0.976886,0.0276534,0,0
0.316875,2.47676,0.967804,0.976886,0.0276534,0,0
0.318125,2.47175,0.960967,0.971949,0.0336085,0,0
0.319375,2.47175,0.960967,0.971949,0.0336085,0,0
0.320625,2.46619,0.953404,0.966475,0.040239,0,0
0.321875,2.46619,0.953404,0.966475,0.040239,0,0
0.323125,2.46009,0.945157,0.960492,0.0475188,0,0
0.324375,2.46009,0.945157,0.960492,0.0475188,0,0
0.325625,2.45348,0.936283,0.954037,0.055414,0,0
0.326875,2.45348,0.936283,0.954037,0.055414,0,0
0.328125,2.4464,0.926842,0.947149,0.063886,0,0
0.329375,2.4464,0.926842,0.947149,0.063886,0,0
0.330625,2.43889,0.916893,0.939869,0.072893,0,0
0.331875,2.43889,0.916893,0.939869,0.072893,0,0
0.333125,2.43097,0.906502,0.932241,0.0823914,0,0
0.334375,2.43097,0.906502,0.932241,0.0823914,0,0
0.335625,2.42271,0.895728,0.924305,0.0923398,0,0
0.336875,2.42271,0.895728,0.924305,0.0923398,0,0
0.338125,2.41411,0.884628,0.9161,0.102698,0,0
0.339375,2.41411,0.884628,0.9161,0.102698,0,0
0.340625,2.40523,0.873253,0.907662,0.113429,0,0
0.341875,2.40523,0.873253,0.907662,0.113429,0,0
0.343125,2.39608,0.861654,0.899025,0.124497,0,0
0.344375,2.39608,0.861654,0.899025,0.124497,0,0
0.345625,2.38671,0.849874,0.890216,0.135871,0,0
0.346875,2.38671,0.849874,0.890216,0.135871,0,0
0.348125,2.37712,0.837949,0.881266,0.147518,0,0
0.349375,2.37712,0.837949,0.881266,0.147518,0,0
0.350625,2.36736,0.825937,0.872214,0.159403,0,0
0.351875,2.36736,0.825937,0.872214,0.159403,0,0
0.353125,2.35745,0.813865,0.863079,0.171498,0,0
0.354375,2.35745,0.813865,0.863079,0.171498,0,0
0.355625,2.3474,0.801758,0.853879,0.183783,0,0
0.356875,2.3474,0.801758,0.853879,0.183783,0,0
0.358125,2.33724,0.78964,0.84463,0.196242,0,0
0.359375,2.33724,0.78964,0.84463,0.196242,0,0
0.360625,2.32697,0.777529,0.835346,0.208855,0,0
0.361875,2.32697,0.777529,0.835346,0.208855,0,0
0.363125,2.31661,0.765452,0.826047,0.221606,0,0
0.364375,2.31661,0.765452,0.826047,0.221606,0,0
0.365625,2.30618,0.753418,0.81674,0.234478,0,0
0.366875,2.30618,0.753418,0.81674,0.234478,0,0
0.368125,2.29568,0.741454,0.807445,0.247458,0,0
0.369375,2.29568,0.741454,0.807445,0.247458,0,0
0.370625,2.28513,0.72956,0.798161,0.260535,0,0
0.371875,2.28513,0.72956,0.798161,0.260535,0,0
0.373125,2.27453,0.717764,0.788913,0.2737,0,0
0.374375,2.27453,0.717764,0.788913,0.2737,0,0
0.375625,2.2639,0.706041,0.779673,0.286934,0,0
0.376875,2.2639,0.706041,0.779673,0.286934,0,0
0.378125,2.25325,0.694479,0.770532,0.300247,0,0
0.379375,2.25325,0.694479,0.770532,0.300247,0,0
0.380625,2.24257,0.682942,0.76134,0.313594,0,0
0.381875,2.24257,0.682942,0.76134,0.313594,0,0
0.383125,2.23189,0.671666,0.752352,0.327006,0,0
0.384375,2.23189,0.671666,0.752352,0.327006,0,0
0.385625,2.2212,0.660343,0.74323,0.340452,0,0
0.386875,2.2212,0.660343,0.74323,0.340452,0,0
0.388125,2.21049,0.649342,0.734386,0.353935,0,0
0.389375,2.21049,0.649342,0.734386,0.353935,0,0
0.390625,2.1998,0.638275,0.725378,0.367457,0,0
0.391875,2.1998,0.638275,0.725378,0.367457,0,0
0.393125,2.18909,0.627539,0.716668,0.381008,0,0
0.394375,2.18909,0.627539,0.716668,0.381008,0,0
0.395625,2.17839,0.616743,0.707796,0.39459,0,0
0.396875,2.17839,0.616743,0.707796,0.39459,0,0
0.398125,2.16768,0.606279,0.699226,0.408196,0,0
0.399375,2.16768,0.606279,0.699226,0.408196,0,0
0.400625,2.157,0.595757,0.690493,0.421829,0,0
0.401875,2.157,0.595757,0.690493,0.421829,0,0
0.403125,2.14629,0.585562,0.682062,0.435484,0,0
0.404375,2.14629,0.585562,0.682062,0.435484,0,0
0.405625,2.13563,0.575313,0.673471,0.449165,0,0
0.406875,2.13563,0.575313,0.673471,0.449165,0,0
0.408125,2.12494,0.565387,0.665179,0.462867,0,0
