x,T,Ybar.Liq,p,rho,U_0,U_1,U_2
0.183125,297.9999831,1,99925.7138,1000.048359,0.9997601817,0,0
0.184375,297.999983,1,99925.20806,1000.048359,0.9997602476,0,0
0.185625,297.9999829,1,99924.70246,1000.048358,0.9997603139,0,0
0.186875,297.9999828,1,99924.197,1000.048358,0.9997603807,0,0
0.188125,297.9999827,1,99923.69168,1000.048358,0.999760448,0,0
0.189375,297.9999825,1,99923.18649,1000.048358,0.9997605156,0,0
0.190625,297.9999824,1,99922.68145,1000.048358,0.9997605837,0,0
0.191875,297.9999823,1,99922.17655,1000.048357,0.9997606522,0,0
0.193125,297.9999822,1,99921.67179,1000.048357,0.9997607212,0,0
0.194375,297.9999821,1,99921.16718,1000.048357,0.9997607905,0,0
0.195625,297.999982,1,99920.66271,1000.048357,0.9997608603,0,0
0.196875,297.9999819,1,99920.15838,1000.048356,0.9997609306,0,0
0.198125,297.9999817,1,99919.65421,1000.048356,0.9997610012,0,0
0.199375,297.9999816,1,99919.15018,1000.048356,0.9997610723,0,0
0.200625,297.9999815,1,99918.6463,1000.048356,0.9997611438,0,0
0.201875,297.9999814,1,99918.14257,1000.048355,0.9997612158,0,0
0.203125,297.9999813,1,99917.63899,1000.048355,0.9997612882,0,0
0.204375,297.9999812,1,99917.13556,1000.048355,0.999761361,0,0
0.205625,297.9999811,1,99916.63228,1000.048355,0.9997614342,0,0
0.206875,297.9999809,1,99916.12916,1000.048354,0.9997615079,0,0
0.208125,297.9999808,1,99915.62619,1000.048354,0.999761582,0,0
0.209375,297.9999807,1,99915.12337,1000.048354,0.9997616565,0,0
0.210625,297.9999806,1,99914.62072,1000.048354,0.9997617315,0,0
0.211875,297.9999805,1,99914.11822,1000.048353,0.9997618069,0,0
0.213125,297.9999804,1,99913.61587,1000.048353,0.9997618827,0,0
0.214375,297.9999803,1,99913.11369,1000.048353,0.9997619589,0,0
0.215625,297.9999801,1,99912.61167,1000.048353,0.9997620356,0,0
0.216875,297.99998,1,99912.10981,1000.048352,0.9997621127,0,0
0.218125,297.9999799,1,99911.60811,1000.048352,0.9997621902,0,0
0.219375,297.9999798,1,99911.10657,1000.048352,0.9997622682,0,0
0.220625,297.9999797,1,99910.6052,1000.048352,0.9997623466,0,0
0.221875,297.9999796,1,99910.104,1000.048351,0.9997624254,0,0
0.223125,297.9999795,1,99909.60295,1000.048351,0.9997625046,0,0
0.224375,297.9999793,1,99909.10208,1000.048351,0.9997625843,0,0
0.225625,297.9999792,1,99908.60138,1000.048351,0.9997626644,0,0
0.226875,297.9999791,1,99908.10084,1000.04835,0.9997627449,0,0
0.228125,297.999979,1,99907.60047,1000.04835,0.9997628259,0,0
0.229375,297.9999789,1,99907.10027,1000.04835,0.9997629073,0,0
0.230625,297.9999788,1,99906.60025,1000.04835,0.9997629891,0,0
0.231875,297.9999787,1,99906.1004,1000.048349,0.9997630713,0,0
0.233125,297.9999785,1,99905.60072,1000.048349,0.999763154,0,0
0.234375,297.9999784,1,99905.10122,1000.048349,0.9997632371,0,0
0.235625,297.9999783,1,99904.60189,1000.048349,0.9997633206,0,0
0.236875,297.9999782,1,99904.10274,1000.048349,0.9997634046,0,0
0.238125,297.9999781,1,99903.60377,1000.048348,0.9997634889,0,0
0.239375,297.999978,1,99903.10497,1000.048348,0.9997635737,0,0
0.240625,297.9999779,1,99902.60636,1000.048348,0.999763659,0,0
0.241875,297.9999778,1,99902.10792,1000.048348,0.9997637446,0,0
0.243125,297.9999776,1,99901.60967,1000.048347,0.9997638307,0,0
0.244375,297.9999775,1,99901.1116,1000.048347,0.9997639172,0,0
0.245625,297.9999774,1,99900.61371,1000.048347,0.9997640041,0,0
0.246875,297.9999773,1,99900.11601,1000.048347,0.9997640915,0,0
0.248125,297.9999772,1,99899.61849,1000.048346,0.9997641793,0,0
0.249375,297.9999771,1,99899.12116,1000.048346,0.9997642675,0,0
0.250625,297.999977,1,99898.62402,1000.048346,0.9997643561,0,0
0.251875,297.9999768,1,99898.12707,1000.048346,0.9997644452,0,0
0.253125,297.9999767,1,99897.6303,1000.048345,0.9997645347,0,0
0.254375,297.9999766,1,99897.13373,1000.048345,0.9997646246,0,0
0.255625,297.9999765,1,99896.63734,1000.048345,0.9997647149,0,0
0.256875,297.9999764,1,99896.14115,1000.048345,0.9997648057,0,0
0.258125,297.9999763,1,99895.64515,1000.048344,0.9997648969,0,0
0.259375,297.9999762,1,99895.14935,1000.048344,0.9997649885,0,0
0.260625,297.9999761,1,99894.65374,1000.048344,0.9997650805,0,0
0.261875,297.9999759,1,99894.15832,1000.048344,0.999765173,0,0
0.263125,297.9999758,1,99893.66311,1000.048343,0.9997652659,0,0
0.264375,297.9999757,1,99893.16809,1000.048343,0.9997653592,0,0
0.265625,297.9999756,1,99892.67327,1000.048343,0.9997654529,0,0
0.266875,297.9999755,1,99892.17865,1000.048343,0.9997655471,0,0
0.268125,297.9999754,1,99891.68423,1000.048343,0.9997656417,0,0
0.269375,297.9999753,1,99891.19002,1000.048342,0.9997657367,0,0
0.270625,297.9999752,1,99890.69601,1000.048342,0.9997658321,0,0
0.271875,297.999975,1,99890.2022,1000.048342,0.999765928,0,0
0.273125,297.9999749,1,99889.70859,1000.048342,0.9997660243,0,0
0.274375,297.9999748,1,99889.21519,1000.048341,0.999766121,0,0
0.275625,297.9999747,1,99888.722,1000.048341,0.9997662181,0,0
0.276875,297.9999746,1,99888.22902,1000.048341,0.9997663156,0,0
0.278125,297.9999745,1,99887.73624,1000.048341,0.9997664136,0,0
0.279375,297.9999744,1,99887.24368,1000.04834,0.999766512,0,0
0.280625,297.9999743,1,99886.75133,1000.04834,0.9997666108,0,0
0.281875,297.9999742,1,99886.25918,1000.04834,0.99976671,0,0
0.283125,297.999974,1,99885.76726,1000.04834,0.9997668097,0,0
0.284375,297.9999739,1,99885.27554,1000.048339,0.9997669098,0,0
0.285625,297.9999738,1,99884.78404,1000.048339,0.9997670103,0,0
0.286875,297.9999737,1,99884.29275,1000.048339,0.9997671112,0,0
0.288125,297.9999736,1,99883.80169,1000.048339,0.9997672125,0,0
0.289375,297.9999735,1,99883.31084,1000.048338,0.9997673143,0,0
0.290625,297.9999734,1,99882.8202,1000.048338,0.9997674165,0,0
0.291875,297.9999733,1,99882.32979,1000.048338,0.9997675191,0,0
0.293125,297.9999731,1,99881.8396,1000.048338,0.9997676221,0,0
0.294375,297.999973,1,99881.34963,1000.048338,0.9997677256,0,0
0.295625,297.9999729,1,99880.85988,1000.048337,0.9997678295,0,0
0.296875,297.9999728,1,99880.37036,1000.048337,0.9997679338,0,0
0.298125,297.9999727,1,99879.88106,1000.048337,0.9997680385,0,0
0.299375,297.9999726,1,99879.39198,1000.048337,0.9997681436,0,0
0.300625,297.9999725,1,99878.90314,1000.048336,0.9997682492,0,0
0.301875,297.9999724,1,99878.41452,1000.048336,0.9997683551,0,0
0.303125,297.9999723,1,99877.92613,1000.048336,0.9997684615,0,0
0.304375,297.9999721,1,99877.43796,1000.048336,0.9997685683,0,0
0.305625,297.999972,1,99876.95003,1000.048335,0.9997686756,0,0
0.306875,297.9999719,1,99876.46233,1000.048335,0.9997687832,0,0
0.308125,297.9999718,1,99875.97486,1000.048335,0.9997688913,0,0
0.309375,297.9999717,1,99875.48763,1000.048335,0.9997689998,0,0
0.310625,297.9999716,1,99875.00063,1000.048334,0.9997691087,0,0
0.311875,297.9999715,1,99874.51387,1000.048334,0.999769218,0,0
0.313125,297.9999714,1,99874.02734,1000.048334,0.9997693277,0,0
0.314375,297.9999713,1,99873.54105,1000.048334,0.9997694379,0,0
0.315625,297.9999712,1,99873.055,1000.048334,0.9997695485,0,0
0.316875,297.999971,1,99872.56918,1000.048333,0.9997696595,0,0
0.318125,297.9999709,1,99872.08361,1000.048333,0.9997697709,0,0
0.319375,297.9999708,1,99871.59828,1000.048333,0.9997698827,0,0
0.320625,297.9999707,1,99871.11319,1000.048333,0.999769995,0,0
0.321875,297.9999706,1,99870.62834,1000.048332,0.9997701076,0,0
0.323125,297.9999705,1,99870.14374,1000.048332,0.9997702207,0,0
0.324375,297.9999704,1,99869.65939,1000.048332,0.9997703342,0,0
0.325625,297.9999703,1,99869.17528,1000.048332,0.9997704481,0,0
0.326875,297.9999702,1,99868.69141,1000.048331,0.9997705625,0,0
0.328125,297.99997,1,99868.2078,1000.048331,0.9997706772,0,0
0.329375,297.9999699,1,99867.72444,1000.048331,0.9997707924,0,0
0.330625,297.9999698,1,99867.24132,1000.048331,0.999770908,0,0
0.331875,297.9999697,1,99866.75846,1000.04833,0.999771024,0,0
0.333125,297.9999696,1,99866.27584,1000.04833,0.9997711404,0,0
0.334375,297.9999695,1,99865.79349,1000.04833,0.9997712572,0,0
0.335625,297.9999694,1,99865.31138,1000.04833,0.9997713745,0,0
0.336875,297.9999693,1,99864.82953,1000.04833,0.9997714921,0,0
0.338125,297.9999692,1,99864.34794,1000.048329,0.9997716102,0,0
0.339375,297.9999691,1,99863.8666,1000.048329,0.9997717287,0,0
0.340625,297.999969,1,99863.38552,1000.048329,0.9997718476,0,0
0.341875,297.9999688,1,99862.90471,1000.048329,0.9997719669,0,0
0.343125,297.9999687,1,99862.42415,1000.048328,0.9997720866,0,0
0.344375,297.9999686,1,99861.94385,1000.048328,0.9997722068,0,0
0.345625,297.9999685,1,99861.46381,1000.048328,0.9997723273,0,0
0.346875,297.9999684,1,99860.98404,1000.048328,0.9997724483,0,0
0.348125,297.9999683,1,99860.50453,1000.048327,0.9997725697,0,0
0.349375,297.9999682,1,99860.02529,1000.048327,0.9997726915,0,0
0.350625,297.9999681,1,99859.54631,1000.048327,0.9997728137,0,0
0.351875,297.999968,1,99859.0676,1000.048327,0.9997729363,0,0
0.353125,297.9999679,1,99858.58916,1000.048327,0.9997730593,0,0
0.354375,297.9999678,1,99858.11099,1000.048326,0.9997731828,0,0
0.355625,297.9999676,1,99857.63308,1000.048326,0.9997733066,0,0
0.356875,297.9999675,1,99857.15545,1000.048326,0.9997734309,0,0
0.358125,297.9999674,1,99856.67809,1000.048326,0.9997735556,0,0
0.359375,297.9999673,1,99856.201,1000.048325,0.9997736807,0,0
0.360625,297.9999672,1,99855.72419,1000.048325,0.9997738062,0,0
0.361875,297.9999671,1,99855.24765,1000.048325,0.9997739321,0,0
0.363125,297.999967,1,99854.77139,1000.048325,0.9997740584,0,0
0.364375,297.9999669,1,99854.2954,1000.048324,0.9997741851,0,0
0.365625,297.9999668,1,99853.81969,1000.048324,0.9997743123,0,0
0.366875,297.9999667,1,99853.34426,1000.048324,0.9997744398,0,0
0.368125,297.9999666,1,99852.86912,1000.048324,0.9997745678,0,0
0.369375,297.9999665,1,99852.39425,1000.048324,0.9997746962,0,0
0.370625,297.9999663,1,99851.91966,1000.048323,0.9997748249,0,0
0.371875,297.9999662,1,99851.44536,1000.048323,0.9997749541,0,0
0.373125,297.9999661,1,99850.97134,1000.048323,0.9997750837,0,0
0.374375,297.999966,1,99850.4976,1000.048323,0.9997752137,0,0
0.375625,297.9999659,1,99850.02415,1000.048322,0.9997753441,0,0
0.376875,297.9999658,1,99849.55099,1000.048322,0.999775475,0,0
0.378125,297.9999657,1,99849.07812,1000.048322,0.9997756062,0,0
0.379375,297.9999656,1,99848.60553,1000.048322,0.9997757378,0,0
0.380625,297.9999655,1,99848.13324,1000.048321,0.9997758699,0,0
0.381875,297.9999654,1,99847.66123,1000.048321,0.9997760023,0,0
0.383125,297.9999653,1,99847.18952,1000.048321,0.9997761352,0,0
0.384375,297.9999652,1,99846.7181,1000.048321,0.9997762684,0,0
0.385625,297.9999651,1,99846.24698,1000.048321,0.9997764021,0,0
0.386875,297.999965,1,99845.77615,1000.04832,0.9997765362,0,0
0.388125,297.9999648,1,99845.30561,1000.04832,0.9997766706,0,0
0.389375,297.9999647,1,99844.83537,1000.04832,0.9997768055,0,0
0.390625,297.9999646,1,99844.36543,1000.04832,0.9997769408,0,0
0.391875,297.9999645,1,99843.89579,1000.048319,0.9997770765,0,0
0.393125,297.9999644,1,99843.42645,1000.048319,0.9997772126,0,0
0.394375,297.9999643,1,99842.95741,1000.048319,0.9997773491,0,0
0.395625,297.9999642,1,99842.48867,1000.048319,0.999777486,0,0
0.396875,297.9999641,1,99842.02023,1000.048318,0.9997776233,0,0
0.398125,297.999964,1,99841.5521,1000.048318,0.999777761,0,0
0.399375,297.9999639,1,99841.08427,1000.048318,0.9997778991,0,0
0.400625,297.9999638,1,99840.61675,1000.048318,0.9997780377,0,0
0.401875,297.9999637,1,99840.14954,1000.048318,0.9997781766,0,0
0.403125,297.9999636,1,99839.68263,1000.048317,0.9997783159,0,0
0.404375,297.9999635,1,99839.21603,1000.048317,0.9997784556,0,0
0.405625,297.9999634,1,99838.74974,1000.048317,0.9997785957,0,0
0.406875,297.9999632,1,99838.28376,1000.048317,0.9997787363,0,0
0.408125,297.9999631,1,99837.8181,1000.048316,0.9997788772,0,0
0.409375,297.999963,1,99837.35274,1000.048316,0.9997790185,0,0
0.410625,297.9999629,1,99836.8877,1000.048316,0.9997791603,0,0
0.411875,297.9999628,1,99836.42298,1000.048316,0.9997793024,0,0
0.413125,297.9999627,1,99835.95857,1000.048316,0.9997794449,0,0
0.414375,297.9999626,1,99835.49448,1000.048315,0.9997795879,0,0
0.415625,297.9999625,1,99835.0307,1000.048315,0.9997797312,0,0
0.416875,297.9999624,1,99834.56725,1000.048315,0.9997798749,0,0
0.418125,297.9999623,1,99834.10411,1000.048315,0.999780019,0,0
0.419375,297.9999622,1,99833.6413,1000.048314,0.9997801636,0,0
0.420625,297.9999621,1,99833.1788,1000.048314,0.9997803085,0,0
0.421875,297.999962,1,99832.71663,1000.048314,0.9997804538,0,0
0.423125,297.9999619,1,99832.25479,1000.048314,0.9997805995,0,0
0.424375,297.9999618,1,99831.79326,1000.048314,0.9997807457,0,0
0.425625,297.9999617,1,99831.33207,1000.048313,0.9997808922,0,0
0.426875,297.9999616,1,99830.8712,1000.048313,0.9997810391,0,0
0.428125,297.9999615,1,99830.41066,1000.048313,0.9997811864,0,0
0.429375,297.9999614,1,99829.95044,1000.048313,0.9997813341,0,0
0.430625,297.9999612,1,99829.49056,1000.048312,0.9997814822,0,0
0.431875,297.9999611,1,99829.03101,1000.048312,0.9997816307,0,0
0.433125,297.999961,1,99828.57179,1000.048312,0.9997817796,0,0
0.434375,297.9999609,1,99828.1129,1000.048312,0.9997819289,0,0
0.435625,297.9999608,1,99827.65434,1000.048312,0.9997820785,0,0
0.436875,297.9999607,1,99827.19612,1000.048311,0.9997822286,0,0
0.438125,297.9999606,1,99826.73824,1000.048311,0.9997823791,0,0
0.439375,297.9999605,1,99826.28069,1000.048311,0.99978253,0,0
0.440625,297.9999604,1,99825.82348,1000.048311,0.9997826812,0,0
0.441875,297.9999603,1,99825.36661,1000.04831,0.9997828329,0,0
0.443125,297.9999602,1,99824.91008,1000.04831,0.9997829849,0,0
0.444375,297.9999601,1,99824.45389,1000.04831,0.9997831373,0,0
0.445625,297.99996,1,99823.99804,1000.04831,0.9997832902,0,0
0.446875,297.9999599,1,99823.54254,1000.04831,0.9997834434,0,0
0.448125,297.9999598,1,99823.08738,1000.048309,0.999783597,0,0
0.449375,297.9999597,1,99822.63256,1000.048309,0.999783751,0,0
0.450625,297.9999596,1,99822.17809,1000.048309,0.9997839054,0,0
0.451875,297.9999595,1,99821.72396,1000.048309,0.9997840602,0,0
0.453125,297.9999594,1,99821.27018,1000.048308,0.9997842154,0,0
0.454375,297.9999593,1,99820.81676,1000.048308,0.9997843709,0,0
0.455625,297.9999592,1,99820.36368,1000.048308,0.9997845269,0,0
0.456875,297.9999591,1,99819.91095,1000.048308,0.9997846832,0,0
0.458125,297.999959,1,99819.45857,1000.048308,0.9997848399,0,0
0.459375,297.9999589,1,99819.00655,1000.048307,0.999784997,0,0
0.460625,297.9999588,1,99818.55488,1000.048307,0.9997851546,0,0
0.461875,297.9999587,1,99818.10356,1000.048307,0.9997853124,0,0
0.463125,297.9999586,1,99817.6526,1000.048307,0.9997854707,0,0
0.464375,297.9999585,1,99817.202,1000.048306,0.9997856294,0,0
0.465625,297.9999584,1,99816.75176,1000.048306,0.9997857884,0,0
0.466875,297.9999583,1,99816.30187,1000.048306,0.9997859479,0,0
0.468125,297.9999582,1,99815.85234,1000.048306,0.9997861077,0,0
0.469375,297.999958,1,99815.40318,1000.048306,0.9997862679,0,0
0.470625,297.9999579,1,99814.95437,1000.048305,0.9997864285,0,0
0.471875,297.9999578,1,99814.50593,1000.048305,0.9997865895,0,0
0.473125,297.9999577,1,99814.05785,1000.048305,0.9997867509,0,0
0.474375,297.9999576,1,99813.61014,1000.048305,0.9997869126,0,0
0.475625,297.9999575,1,99813.16279,1000.048305,0.9997870747,0,0
0.476875,297.9999574,1,99812.71581,1000.048304,0.9997872373,0,0
0.478125,297.9999573,1,99812.2692,1000.048304,0.9997874002,0,0
0.479375,297.9999572,1,99811.82295,1000.048304,0.9997875635,0,0
0.480625,297.9999571,1,99811.37708,1000.048304,0.9997877271,0,0
0.481875,297.999957,1,99810.93157,1000.048303,0.9997878912,0,0
0.483125,297.9999569,1,99810.48644,1000.048303,0.9997880556,0,0
0.484375,297.9999568,1,99810.04168,1000.048303,0.9997882204,0,0
0.485625,297.9999567,1,99809.5973,1000.048303,0.9997883856,0,0
